# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad)
0.040657,-23.153721,-93.765143,3.800770,2.808554,91.992463,164.063843,2.369023,1.903704,0.420022,3.652622,0.015289,0.012049
0.041178,-23.125446,-93.696219,3.799685,2.725524,91.698505,164.121243,2.369316,1.903581,0.418996,3.651109,0.015265,0.012060
0.041699,-23.128004,-93.774311,3.772385,2.773371,91.404548,164.178643,2.369610,1.903458,0.417858,3.649595,0.015215,0.012070
0.042221,-22.356278,-94.028185,4.047990,2.760917,91.110590,164.236043,2.369903,1.903334,0.413957,3.648078,0.015957,0.012080
0.042742,-22.226343,-93.954114,4.092743,2.772096,90.816633,164.293442,2.370196,1.903211,0.412604,3.646561,0.016096,0.012090
0.043263,-22.777158,-93.839010,3.702601,2.662754,90.522675,164.350842,2.370489,1.903088,0.413521,3.645042,0.015021,0.012100
0.043784,-22.413563,-93.700745,4.065450,2.790889,90.228718,164.408242,2.370782,1.902965,0.411498,3.643521,0.016050,0.012110
0.044306,-21.976924,-93.840774,4.026130,2.881570,89.934761,164.465641,2.371076,1.902841,0.408839,3.641999,0.015992,0.012120
0.044827,-21.976924,-93.840774,4.026130,2.881570,89.640803,164.523041,2.371369,1.902718,0.407800,3.640475,0.015999,0.012130
0.045348,-22.012258,-93.831549,3.918616,2.744310,89.346846,164.580441,2.371662,1.902595,0.406888,3.638950,0.015670,0.012140
0.045869,-22.007001,-93.838749,4.056559,2.704650,89.052888,164.637841,2.371955,1.902471,0.405820,3.637424,0.016033,0.012150
0.046391,-22.615706,-93.803048,3.501112,2.677709,88.758931,164.695240,2.372249,1.902348,0.406817,3.635896,0.014551,0.012160
0.046912,-22.596345,-93.511346,3.579290,2.683596,88.464973,164.752640,2.372542,1.902225,0.406124,3.634366,0.014774,0.012170
0.047433,-22.270747,-93.812409,4.033427,2.693759,88.171016,164.810040,2.372835,1.902102,0.403596,3.632836,0.015982,0.012180
0.047954,-22.384693,-93.665540,4.025624,2.781842,87.877058,164.867440,2.373128,1.901978,0.403132,3.631303,0.016000,0.012189
0.048475,-22.071121,-93.502696,3.894837,2.710731,87.583101,164.924839,2.373421,1.901855,0.401289,3.629770,0.015650,0.012199
0.048997,-21.923738,-93.818460,4.239168,2.817265,87.289143,164.982239,2.373715,1.901732,0.399324,3.628234,0.016615,0.012209
0.049518,-21.610647,-93.494388,3.563324,2.436774,86.995186,165.039639,2.374008,1.901609,0.397699,3.626698,0.014710,0.012219
0.050039,-21.909613,-93.981653,4.182467,2.743194,86.701228,165.097039,2.374301,1.901485,0.396964,3.625160,0.016443,0.012229
0.050560,-22.233544,-93.826600,4.166755,2.836285,86.407271,165.154438,2.374594,1.901362,0.397197,3.623620,0.016435,0.012239
0.051082,-22.447131,-93.853752,4.160124,2.832175,86.113313,165.211838,2.374888,1.901239,0.396817,3.622079,0.016414,0.012248
0.051603,-22.447131,-93.853752,4.160124,2.832175,85.819356,165.269238,2.375181,1.901116,0.395773,3.620537,0.016421,0.012258
0.052124,-22.447131,-93.853752,4.160124,2.832175,85.525398,165.326638,2.375474,1.900992,0.394728,3.618993,0.016428,0.012268
0.052645,-22.447131,-93.853752,4.160124,2.832175,85.231441,165.384037,2.375767,1.900869,0.393682,3.617448,0.016436,0.012278
0.053167,-22.322754,-93.787767,4.201428,2.836920,84.937483,165.441437,2.376061,1.900746,0.392317,3.615902,0.016565,0.012287
0.053688,-22.076999,-93.781090,4.097011,2.833572,84.643526,165.498837,2.376354,1.900622,0.390469,3.614354,0.016293,0.012297
0.054209,-22.027478,-93.838445,4.180607,2.832390,84.349569,165.556237,2.376647,1.900499,0.389180,3.612805,0.016528,0.012307
0.054730,-22.910475,-93.495633,3.662243,2.785338,84.055611,165.613636,2.376940,1.900376,0.391511,3.611254,0.015111,0.012316
0.055252,-21.820817,-93.828890,4.065963,2.870905,83.761654,165.671036,2.377233,1.900253,0.386414,3.609702,0.016246,0.012326
0.055773,-22.264929,-93.545909,3.882896,2.781208,83.467696,165.728436,2.377527,1.900129,0.387214,3.608149,0.015727,0.012335
0.056294,-22.364038,-93.497559,3.916522,2.755727,83.173739,165.785836,2.377820,1.900006,0.386557,3.606594,0.015816,0.012345
0.056815,-22.435755,-93.331645,3.349572,2.612194,82.879781,165.843235,2.378113,1.899883,0.385968,3.605038,0.014281,0.012355
0.057337,-22.397527,-93.394775,3.971311,2.640731,82.585824,165.900635,2.378406,1.899760,0.384706,3.603481,0.015947,0.012364
0.057858,-22.521279,-93.385519,4.077078,2.645314,82.291866,165.958035,2.378700,1.899636,0.384077,3.601922,0.016242,0.012374
0.058379,-22.857936,-94.318360,3.615464,2.708675,81.997909,166.015435,2.378993,1.899513,0.382896,3.600362,0.014967,0.012383
0.058900,-21.974266,-94.273854,3.752730,2.617088,81.703951,166.072834,2.379286,1.899390,0.378981,3.598801,0.015337,0.012393
0.059422,-22.046136,-93.469257,3.252794,2.590399,81.409994,166.130234,2.379579,1.899266,0.379232,3.597238,0.014057,0.012402
0.059943,-21.588575,-93.552910,3.595778,2.547816,81.116036,166.187634,2.379872,1.899143,0.376545,3.595674,0.014954,0.012411
0.060464,-22.389198,-94.440084,3.979327,2.830352,80.822079,166.245034,2.380166,1.899020,0.376987,3.594109,0.016015,0.012421
