# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad)
0.045348,-228.765073,40.899091,5.430910,5.115773,-144.713734,217.376172,4.224115,3.593515,13.010857,8.837424,0.034626,0.015474
0.045869,-259.742654,63.157816,5.051767,4.800276,-141.795756,218.513258,3.840305,3.406982,13.215738,8.849168,0.031692,0.014270
0.046390,-285.009265,88.649292,5.161504,5.421248,-141.503868,218.627599,3.872187,3.552055,13.401191,8.850348,0.033408,0.014517
0.046911,-305.456595,116.358249,4.710286,4.778418,-142.849563,218.155908,3.707062,3.418550,13.577824,8.845032,0.030801,0.013893
0.047433,-323.987837,147.067772,4.280534,4.945135,-145.182398,215.950964,3.804769,3.369216,13.769448,8.832890,0.031058,0.014122
0.047954,-338.755728,179.076437,5.110938,4.975437,-149.543445,213.597146,4.059968,3.382842,13.956707,8.813972,0.031370,0.014767
0.048475,-346.706501,210.018277,5.617945,5.202413,-154.511928,209.013365,4.251072,3.430169,14.142396,8.788196,0.032422,0.015314
0.048996,-349.514784,241.197157,5.523668,5.123410,-161.878344,203.417603,4.276939,3.172604,14.335855,8.752607,0.031695,0.014949
0.049518,-346.028805,271.241228,6.067445,5.495675,-170.784195,195.961734,3.843164,3.547166,14.542900,8.707923,0.034840,0.014304
0.050039,-335.715138,296.530519,5.821558,5.183787,-180.071462,186.571201,4.120728,3.303505,14.752229,8.657106,0.034065,0.014458
0.050560,-316.790738,318.137202,5.730006,5.327063,-189.195746,177.104813,4.185255,3.190674,14.972546,8.606384,0.035288,0.014234
0.051081,-291.532197,331.480102,5.693434,5.058919,-198.207041,166.848761,3.774881,3.448676,15.192258,8.553690,0.035223,0.013847
0.051603,-263.533968,339.268485,5.487632,4.639089,-205.928051,158.373853,3.742519,3.158604,15.399667,8.509579,0.034524,0.013039
0.052124,-234.218190,338.254041,5.201986,4.991382,-211.812694,148.346539,3.615070,3.702442,15.590525,8.464954,0.033119,0.014207
0.052645,-203.045369,333.057271,5.384636,5.364489,-215.859472,140.144575,3.629739,3.726908,15.774290,8.429822,0.033589,0.014370
0.053166,-172.760538,320.666560,4.822644,4.624573,-218.899308,134.270926,4.027799,4.173683,15.950617,8.404190,0.032706,0.016099
0.053687,-143.359078,304.870091,4.579414,5.633581,-222.760620,129.429803,4.074136,3.564401,16.132964,8.380333,0.032320,0.014360
0.054209,-116.559773,283.421639,4.159003,5.016600,-224.725535,126.883272,3.216702,2.582372,16.312614,8.367976,0.028302,0.010653
0.054730,-91.446766,258.081106,4.583826,4.488748,-226.472681,124.186050,4.359249,2.795448,16.497567,8.355556,0.030636,0.012486
0.055251,-69.107926,231.670429,4.580162,5.116087,-225.761261,122.884151,3.903334,3.045062,16.671775,8.352446,0.031327,0.012688
0.055772,-51.565216,200.267852,4.845562,5.150263,-226.672529,123.123373,4.133575,3.380562,16.863787,8.351572,0.032376,0.013825
0.056294,-37.840988,165.400682,4.660694,4.570394,-225.918673,125.137892,3.721198,3.285236,17.067867,8.359819,0.029343,0.013136
0.056815,-30.850607,129.296066,5.112781,5.141803,-223.783506,128.833091,4.119300,3.235644,17.276360,8.376345,0.031488,0.013464
0.057336,-32.381496,92.590604,5.406275,4.968210,-221.166308,133.688276,4.093211,3.061518,17.493111,8.397681,0.030443,0.013035
0.057857,-40.300114,57.144558,5.846086,6.043990,-217.480110,139.386644,4.238703,3.119673,17.713337,8.423945,0.035210,0.013483
0.058379,-58.247985,24.730759,5.988041,5.358386,-214.966873,145.586858,3.785009,2.927186,17.935669,8.449277,0.032782,0.012409
0.058900,-85.006748,-1.161626,5.860324,4.879503,-211.021518,151.093458,3.950353,3.474539,18.158178,8.475372,0.033650,0.014036
0.059421,-115.836345,-19.965473,5.327304,4.503161,-208.049221,155.718743,3.573228,3.121627,18.366204,8.496503,0.031372,0.012664
0.059942,-151.090281,-31.698005,5.849221,4.872310,-205.724086,158.040127,3.710734,3.292832,18.569197,8.509038,0.034706,0.013314
0.060464,-188.089195,-38.712902,5.834009,4.978880,-205.246141,158.296181,3.607098,3.166181,18.762688,8.510945,0.034651,0.012876
0.060985,-224.015392,-37.763907,5.416826,4.842679,-205.962844,156.742674,3.576289,3.470986,18.942103,8.504501,0.033206,0.013561
0.061506,-260.621795,-32.007964,4.930210,5.094250,-207.739356,154.293937,3.593689,3.567288,19.126134,8.492813,0.031549,0.013822
0.062027,-295.061520,-22.605481,5.413037,5.088771,-210.318739,150.559708,3.771965,3.633105,19.304668,8.475276,0.033884,0.014230
0.062549,-330.105070,-9.451218,6.033685,5.500963,-213.801043,144.666876,3.895543,3.827561,19.496021,8.448859,0.036314,0.014910
0.063070,-359.673266,6.434016,5.266039,5.602751,-218.575629,137.376641,3.911303,3.981394,19.672266,8.415100,0.034962,0.015346
0.063591,-386.406782,25.587429,5.510896,5.488330,-223.388034,128.047578,3.798940,3.900715,19.859227,8.374467,0.034912,0.015053
0.064112,-408.301627,46.085659,5.790394,5.812727,-229.432192,116.428725,3.552284,3.463628,20.045665,8.323583,0.035223,0.013534
0.064633,-424.500276,70.294310,5.977258,5.558819,-235.739228,101.726033,3.248385,3.263629,20.255350,8.261361,0.033737,0.012702
0.065155,-432.304389,95.194559,6.075414,5.645933,-242.276105,85.994851,3.184122,3.399746,20.468727,8.195056,0.034645,0.013133
0.065676,-430.430784,117.839375,6.127130,5.244299,-248.485084,67.404106,3.049163,3.360996,20.690762,8.118868,0.033234,0.012975
0.066197,-418.655222,139.616719,6.400752,5.284287,-251.933212,48.045898,3.196731,3.568371,20.922614,8.042428,0.034513,0.013865
0.066718,-398.476542,155.025263,5.825459,4.980809,-254.348339,30.157561,2.768074,3.216067,21.134271,7.971999,0.032290,0.012534
0.067240,-372.656507,165.769860,5.622922,4.767766,-255.367461,14.507725,3.241903,3.334659,21.331587,7.910732,0.032635,0.013036
0.067761,-344.762059,170.671276,5.481557,4.567479,-255.351382,0.650478,3.239641,3.900685,21.507011,7.856529,0.032748,0.015276
0.068282,-312.442296,171.543118,4.939239,4.319155,-254.788188,-12.704291,3.858074,4.043034,21.687884,7.804161,0.032306,0.015847
0.068803,-281.002308,168.130027,5.309824,4.432638,-253.704157,-22.215021,3.536022,3.574759,21.848706,7.766642,0.033108,0.014035
0.069325,-248.411179,160.013706,4.709373,4.787194,-252.144438,-31.935288,3.729419,3.727657,22.010595,7.727998,0.031290,0.014667
0.069846,-216.334812,148.819831,4.979081,4.250653,-251.401457,-40.577964,3.699001,3.734595,22.174224,7.693955,0.032113,0.014662
0.070367,-183.805275,132.386524,4.687269,4.487845,-249.501516,-46.238419,3.760078,3.496422,22.343582,7.670737,0.031377,0.013815
0.070888,-152.794743,111.757589,4.015753,4.449750,-248.818662,-52.047778,3.792713,2.572463,22.521365,7.647775,0.028588,0.010366
0.071410,-124.201978,88.078547,4.230444,4.276135,-246.528257,-57.767135,3.723466,3.424402,22.689068,7.623812,0.029268,0.013588
0.071931,-98.993110,59.168074,4.211303,4.375416,-246.100057,-61.365787,4.130593,3.129148,22.875509,7.609612,0.029413,0.012602
0.072452,-78.103449,26.248833,5.058768,4.998569,-245.815002,-63.793502,4.418016,2.786064,23.069224,7.600065,0.031307,0.011483
0.072973,-64.167047,-8.379184,4.092866,5.151649,-246.213948,-66.837079,4.026371,3.075958,23.251231,7.588910,0.031257,0.012348
0.073495,-56.021301,-47.468085,4.327870,4.769991,-245.509647,-69.389480,3.998032,3.269764,23.446770,7.578532,0.030325,0.013049
0.074016,-55.249179,-85.583488,4.528818,4.798479,-244.555988,-72.073408,3.694700,3.005029,23.633190,7.567384,0.029837,0.012025
0.074537,-57.462621,-125.776072,5.137540,5.216436,-243.004908,-77.031768,3.772244,3.333840,23.818852,7.547005,0.032333,0.013244
0.075058,-67.964034,-163.255190,4.826202,4.162251,-241.319163,-82.195120,3.252597,3.303986,23.999334,7.525699,0.028261,0.012939
0.075579,-80.432557,-198.294995,5.257675,4.674105,-238.505439,-89.668530,3.592328,3.560957,24.164023,7.494369,0.031481,0.013991
0.076101,-97.830215,-230.588945,5.771834,4.519499,-234.773998,-98.224945,3.351204,3.665403,24.330339,7.457731,0.032798,0.014226
0.076622,-118.493849,-260.987682,4.835681,5.117976,-230.657885,-108.929102,3.606118,3.723513,24.497200,7.412776,0.032487,0.014514
0.077143,-140.387436,-288.862912,5.574952,5.743478,-225.505160,-120.072287,3.129707,3.262813,24.665676,7.364705,0.034051,0.012658
0.077664,-164.073512,-313.045776,5.456281,5.632300,-218.241049,-133.586652,2.932422,3.181993,24.839599,7.304708,0.033169,0.012177
0.078186,-189.372222,-331.932696,5.797481,5.268381,-208.870540,-146.063495,3.023320,3.299878,25.028220,7.243725,0.034967,0.012601
0.078707,-215.617850,-348.120282,5.434078,6.084738,-197.024326,-161.266939,2.829431,3.401093,25.231923,7.168054,0.032674,0.012506
0.079228,-241.348379,-353.911687,5.635145,5.892078,-183.049077,-176.183296,2.714803,2.808984,25.449706,7.087694,0.033585,0.010880
0.079749,-263.673794,-350.019291,5.977322,5.856789,-163.783409,-193.177071,2.670404,2.547349,25.699841,6.986425,0.034961,0.010344
0.080271,-278.330924,-335.354067,5.704576,5.112198,-144.517740,-210.170845,2.626005,2.285713,25.951448,6.885554,0.032346,0.009887
0.080792,-284.704636,-313.503990,4.891043,5.425519,-126.666428,-221.847733,3.596387,2.246706,26.177982,6.801979,0.032420,0.012980
0.081313,-282.527031,-288.033095,4.914776,5.448189,-108.118171,-231.319045,3.925668,2.846356,26.389144,6.720413,0.033592,0.014706
0.081834,-273.313498,-259.966194,4.712518,5.258587,-90.553617,-238.162159,4.313775,2.755706,26.584795,6.646523,0.032292,0.016285
0.082356,-259.065818,-231.774938,4.596000,4.439693,-74.723284,-243.410543,4.251521,2.557443,26.766573,6.581038,0.027766,0.016232
0.082877,-239.927332,-205.443616,3.748553,4.657075,-58.916847,-247.543690,4.371403,2.472760,26.932058,6.516844,0.028513,0.016863
0.083398,-216.898482,-179.823264,4.154560,4.007990,-45.140544,-250.556099,4.552553,2.666889,27.094189,6.461435,0.027091,0.017696
0.083919,-191.969772,-155.234464,4.356658,3.802541,-32.359426,-252.270187,4.321829,2.618509,27.249785,6.410762,0.027154,0.016905
0.084441,-164.423888,-133.533537,3.993312,3.160689,-20.983305,-254.647969,3.644641,3.126611,27.404744,6.365401,0.025934,0.014251
0.084962,-133.897299,-115.275825,3.591650,3.072771,-10.523491,-254.489515,4.063926,2.542543,27.549185,6.324513,0.026046,0.015947
0.085483,-101.806656,-97.839951,3.720818,3.763966,-1.133618,-255.600028,3.672286,3.230043,27.706341,6.287620,0.027528,0.014367
0.086004,-65.008466,-82.996955,3.625713,3.253237,7.595709,-254.607021,3.368078,2.729193,27.874094,6.253361,0.026021,0.013221
0.086525,-32.294701,-72.732450,5.097716,2.624810,15.467894,-253.625631,3.102225,3.065584,28.016188,6.222274,0.031327,0.012208
0.087047,6.611903,-66.207793,2.541838,2.484662,23.340070,-251.346862,3.135402,2.152695,28.184224,6.190591,0.021683,0.012393
0.087568,45.438328,-64.034589,3.922853,2.806735,31.048134,-250.684815,3.071681,1.974044,28.351279,6.159960,0.026573,0.012106
