0,1,2,3,4,5,6,7,8
3.3,-0.25937293548870477,-0.9657772415707321,0.1,0.1,-0.2728114135448086,-1.9656869411474167,0.1,0.1
3.3333333333333335,-0.2505373958055623,-0.9681069224537996,0.1,0.1,-0.3100974899190616,-1.9663316442420307,0.1,0.1
3.3666666666666667,-0.236641482259361,-0.9715970403794427,0.1,0.1,-0.3490352832261908,-1.9652607830531044,0.1,0.1
3.4,-0.2115952082963563,-0.9773573900196496,0.1,0.1,-0.4012255865339471,-1.9592129392983957,0.1,0.1
3.433333333333333,-0.18943475407273544,-0.9818933108792433,0.1,0.1,-0.43838912548000375,-1.9504085255027472,0.1,0.1
3.466666666666667,-0.16594907264438305,-0.9861343241609986,0.1,0.1,-0.4718985769226125,-1.9381820649975103,0.1,0.1
3.5,-0.13492838391682632,-0.9908553533253951,0.1,0.1,-0.5084351317193622,-1.9184828159125982,0.1,0.1
3.533333333333333,-0.11326932205688119,-0.9935643213606126,0.1,0.1,-0.528597857233211,-1.9032358048469775,0.1,0.1
3.5666666666666664,-0.09377401579042034,-0.995593508397146,0.1,0.1,-0.5421591550023686,-1.8894339678382488,0.1,0.1
3.6,-0.07182913515893537,-0.9974169516016456,0.1,0.1,-0.5499697761815694,-1.875700235857053,0.1,0.1
3.6333333333333333,-0.05869273784968685,-0.9982760953382125,0.1,0.1,-0.5482939291835215,-1.8702225807629143,0.1,0.1
3.6666666666666665,-0.048556337996564725,-0.9988204453455903,0.1,0.1,-0.540306157841284,-1.8695569810914416,0.1,0.1
3.6999999999999997,-0.03990176593058802,-0.9992036074172373,0.1,0.1,-0.5199221898810743,-1.87646092006296,0.1,0.1
3.7333333333333334,-0.03720344179992012,-0.9993077123280096,0.1,0.1,-0.4972667556014075,-1.8871938239966144,0.1,0.1
3.7666666666666666,-0.03787414118608084,-0.9992825173240132,0.1,0.1,-0.46814687826290846,-1.9019814548045084,0.1,0.1
3.8,-0.04409431196430015,-0.9990273728243861,0.1,0.1,-0.41900786609476814,-1.9260871480974053,0.1,0.1
3.8333333333333335,-0.05263003943645314,-0.9986140790860688,0.1,0.1,-0.37438625658342506,-1.9454366267301721,0.1,0.1
3.8666666666666667,-0.06406986689197597,-0.9979454154193227,0.1,0.1,-0.3234395640514676,-1.9637235266826676,0.1,0.1
3.9,-0.08240487570350605,-0.9965989346072419,0.1,0.1,-0.24725978806960586,-1.9829167626265702,0.1,0.1
