# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad)
3.415538,105.806393,-422.281477,6.488909,6.694506,46.531620,-249.288527,3.798426,3.031740,-0.330105,-0.184534,0.041020,0.014887
3.419714,108.972618,-421.740426,6.314606,6.650725,48.562566,-249.411350,3.732780,3.086770,-0.337165,-0.192303,0.040168,0.014605
3.423889,112.205466,-420.982797,6.339434,6.695759,50.617678,-249.076266,3.883057,3.074389,-0.344017,-0.200491,0.040670,0.015164
3.428064,114.711100,-420.177317,6.471387,6.625702,53.265268,-248.349689,4.111391,3.156772,-0.343431,-0.211276,0.041815,0.016040
3.432240,117.778397,-418.427777,6.298231,6.546480,55.407366,-247.268485,3.995215,2.943074,-0.349448,-0.220436,0.040765,0.015593
3.436415,120.539274,-417.564535,6.191122,6.621677,58.055099,-246.248410,3.730514,2.708303,-0.349737,-0.231530,0.039590,0.014560
3.440591,123.015904,-417.211709,6.351510,6.696907,60.842417,-245.432342,3.600138,2.722633,-0.347270,-0.243000,0.039919,0.014060
3.444766,126.147740,-416.303973,6.419355,6.565270,62.823598,-245.051889,3.797783,3.039369,-0.354179,-0.250964,0.040705,0.014845
3.448942,128.747259,-415.904386,6.445030,6.750709,65.335019,-245.045525,3.783473,2.971304,-0.355381,-0.260563,0.040943,0.014728
3.453117,130.982908,-414.837035,6.379302,6.550202,66.474821,-244.053315,3.538908,3.013206,-0.361151,-0.265927,0.039902,0.013857
3.457293,133.642398,-414.565473,6.519467,6.574664,69.315129,-243.878233,3.796524,3.120417,-0.360411,-0.276918,0.041181,0.014792
3.461468,136.136982,-413.562829,6.360570,6.915121,70.924156,-243.872591,3.909321,3.238370,-0.366904,-0.283018,0.041190,0.015203
3.465644,138.432887,-413.115316,6.363610,6.739049,74.096223,-242.038967,3.376488,3.115933,-0.359708,-0.297074,0.039566,0.013254
3.469819,140.424400,-412.526539,6.376008,6.542085,75.803461,-241.675226,3.432941,3.124923,-0.361599,-0.303940,0.039650,0.013449
3.473995,142.875900,-411.540045,6.341758,6.618550,76.994421,-241.645843,3.898873,2.966936,-0.369927,-0.308455,0.040718,0.015072
3.478170,144.907212,-411.091677,6.415208,6.565319,79.056107,-241.053167,3.837180,3.049960,-0.369486,-0.316908,0.040829,0.014853
3.482346,146.607357,-410.425069,6.440158,6.679124,80.237011,-240.497844,3.616001,3.090433,-0.372360,-0.322016,0.040467,0.014069
3.486521,148.589613,-409.497297,6.379331,6.787675,82.614337,-239.602576,3.468596,2.974629,-0.370406,-0.332032,0.039950,0.013492
3.490697,150.308441,-408.899779,6.326698,6.704916,84.414038,-239.355795,3.543058,3.026904,-0.370690,-0.339053,0.039940,0.013750
3.494872,152.371773,-407.962846,6.258382,6.708382,85.274602,-238.928960,3.763507,3.111035,-0.377870,-0.342812,0.040225,0.014567
3.499048,154.188541,-407.171813,6.371840,6.763550,87.145297,-237.434939,3.170728,3.058282,-0.376174,-0.351763,0.039229,0.012484
3.503223,155.876297,-407.073984,6.183205,6.680303,88.470771,-237.039333,3.722111,2.970565,-0.377418,-0.357220,0.039528,0.014381
3.507399,157.440994,-406.343287,6.582544,6.748900,90.387920,-236.136187,3.424859,2.954483,-0.375280,-0.365573,0.040522,0.013322
3.511574,158.650063,-405.360774,6.394245,6.659529,91.394840,-236.000274,3.145268,3.248470,-0.378015,-0.369481,0.039321,0.012482
3.515749,159.802283,-405.190519,6.611546,6.613755,92.228521,-235.701822,3.418477,2.899685,-0.379378,-0.372978,0.040628,0.013252
3.519925,161.296088,-405.629740,6.562466,6.730478,93.281407,-236.163380,3.293016,3.256250,-0.381666,-0.376177,0.040312,0.012949
3.524100,162.245957,-405.243974,6.626816,6.557850,94.554219,-235.493410,3.318289,3.226652,-0.379447,-0.381812,0.040477,0.013027
3.528276,164.000409,-404.454857,6.365810,6.582678,95.730179,-235.200152,3.494302,3.066104,-0.383398,-0.386540,0.039790,0.013534
3.532451,164.875325,-404.072305,6.366183,6.831731,95.810881,-234.934364,3.570161,2.980599,-0.387668,-0.387229,0.040073,0.013764
3.536627,166.101281,-403.609389,6.275448,6.747133,96.601706,-234.522864,3.458538,2.937392,-0.389978,-0.390729,0.039350,0.013357
3.540802,166.657921,-403.233715,6.423648,6.486873,97.744342,-234.615126,3.637847,3.123260,-0.387980,-0.394748,0.040385,0.014032
3.544978,168.034350,-402.772719,6.372938,6.716357,98.972117,-234.180100,3.279788,3.096279,-0.388789,-0.399864,0.039523,0.012794
3.549153,168.605338,-402.306776,6.486056,6.754538,98.961632,-234.307745,3.222144,3.140969,-0.392985,-0.399630,0.039992,0.012620
3.553329,169.372885,-402.263535,6.690489,6.569729,99.281543,-234.087496,3.368779,3.233348,-0.394882,-0.401126,0.040978,0.013169
3.557504,170.032485,-401.758088,6.711432,6.643620,99.440001,-233.750254,3.792240,3.220339,-0.397776,-0.402219,0.042037,0.014606
3.561680,170.834390,-400.665690,6.686982,6.643716,99.439151,-232.933183,3.830654,3.189712,-0.402421,-0.403479,0.041997,0.014763
3.565855,171.329107,-400.165803,6.728251,6.578108,99.621389,-233.136959,3.985164,3.352918,-0.405518,-0.403824,0.042656,0.015360
3.570031,171.974452,-400.423803,6.732810,6.481929,99.723102,-233.236492,3.891115,3.435896,-0.407918,-0.404039,0.042325,0.015076
3.574206,171.988676,-400.250710,6.726597,6.478048,99.844042,-233.125539,3.859327,3.407909,-0.407515,-0.404649,0.042236,0.014956
3.578382,172.254163,-399.807655,6.678137,6.540671,99.923197,-233.205681,3.778910,3.457403,-0.409599,-0.404812,0.042011,0.014705
3.582557,172.370070,-399.814122,6.712402,6.552247,100.050949,-233.092472,3.735680,3.428725,-0.409277,-0.405450,0.042025,0.014546
3.586733,172.870099,-399.669674,6.922978,6.744419,99.718766,-233.150567,3.914348,3.370600,-0.413918,-0.404156,0.043367,0.015125
3.590908,172.948965,-399.640071,6.960698,6.729265,99.484785,-233.303960,3.906178,3.354698,-0.415898,-0.403070,0.043490,0.015087
3.595083,173.270831,-399.635216,6.684656,6.794978,99.306303,-233.467059,3.808994,2.949083,-0.418787,-0.402171,0.042043,0.014545
3.599259,173.363507,-399.596427,6.619961,6.804885,98.517288,-233.841551,3.909243,3.091728,-0.424140,-0.398732,0.042076,0.014965
3.603434,173.527667,-399.874657,6.668667,6.677444,97.766601,-233.625178,3.738643,3.230761,-0.427590,-0.396332,0.041635,0.014481
3.607610,173.270831,-399.635216,6.684656,6.794978,97.022639,-233.683482,3.392528,3.071577,-0.430693,-0.393531,0.041009,0.013229
3.611785,173.270831,-399.635216,6.684656,6.794978,96.865970,-233.677178,3.277065,3.103752,-0.431458,-0.392968,0.040773,0.012857
3.615961,172.905413,-399.705737,6.956408,6.749444,95.984894,-233.893210,3.658959,2.751053,-0.434353,-0.389422,0.042464,0.014012
3.620136,172.390668,-400.079830,6.501392,6.586024,96.106306,-234.259443,3.411808,2.884731,-0.431174,-0.389316,0.040081,0.013195
3.624312,171.874913,-400.069939,6.826018,6.688090,94.642424,-234.898248,3.664183,3.037049,-0.437384,-0.383011,0.042102,0.014149
3.628487,171.456015,-400.144786,6.649363,6.598209,93.934396,-235.420151,3.669114,3.259676,-0.439863,-0.379650,0.041484,0.014265
3.632663,170.517774,-400.271682,6.570401,6.396647,92.706684,-235.517039,3.510759,2.939936,-0.441231,-0.375003,0.040485,0.013590
3.636838,169.956748,-401.690128,6.680732,6.620966,91.647020,-236.836372,3.592951,2.928672,-0.443469,-0.369218,0.041221,0.013836
3.641014,168.921767,-401.896573,6.435375,6.728776,90.575380,-236.628901,3.529470,2.889772,-0.442679,-0.365569,0.040113,0.013633
3.645189,168.083576,-402.181985,6.487262,6.722338,89.856816,-237.638245,3.281551,3.093941,-0.443788,-0.361507,0.040036,0.012826
3.649365,167.199165,-402.286989,6.715186,6.536369,87.390681,-238.566550,3.598666,3.101376,-0.453572,-0.351135,0.041433,0.013947
3.653540,166.071105,-402.987885,6.463607,6.737172,86.216727,-239.038673,3.677408,3.125883,-0.453248,-0.346158,0.040769,0.014239
3.657716,164.640024,-403.386356,6.508835,6.534809,84.367635,-239.211267,3.571836,3.084460,-0.454764,-0.339070,0.040420,0.013882
3.661891,163.352420,-403.771483,6.724676,6.561608,83.598316,-240.104777,3.615603,3.305511,-0.453433,-0.335047,0.041637,0.014094
3.666067,162.029503,-404.270572,6.513191,6.681405,81.985894,-240.506202,3.657156,3.291242,-0.454626,-0.328535,0.040957,0.014250
3.670242,160.660633,-404.863050,6.406800,6.550933,80.257897,-241.102658,3.722067,3.071723,-0.456404,-0.321341,0.040431,0.014413
3.674417,158.867030,-405.486294,6.663304,6.494563,78.143668,-241.227087,3.564779,2.948755,-0.456775,-0.313275,0.040849,0.013846
