# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad), kinetic energy (J), kinetic energy error (J), potential energy (J), potential energy error (J)
41.038174,237.010456,-330.714861,11.469137,10.172423,nan,nan,nan,nan,-0.621821,nan,0.027149,nan,0.002748,0.006271,-0.100679,0.001986
41.042868,239.661883,-329.197202,11.473860,10.150555,nan,nan,nan,nan,-0.629284,nan,0.027096,nan,0.002426,0.005915,-0.100011,0.002037
41.047555,242.632514,-327.013546,11.614229,10.335174,nan,nan,nan,nan,-0.638339,nan,0.027448,nan,0.002061,0.005465,-0.099563,0.002006
41.052241,244.865172,-325.911684,11.367782,10.113349,nan,nan,nan,nan,-0.644348,nan,0.026817,nan,0.001775,0.005055,-0.099011,0.002027
41.056928,247.189590,-324.025035,11.211253,10.443895,nan,nan,nan,nan,-0.651688,nan,0.026832,nan,0.001252,0.004236,-0.098554,0.002058
41.061614,248.931572,-322.261647,11.417492,10.283789,nan,nan,nan,nan,-0.657716,nan,0.027032,nan,0.001303,0.004328,-0.098072,0.002069
41.066301,250.946099,-320.670159,11.321016,10.390253,nan,nan,nan,nan,-0.664021,nan,0.026957,nan,0.001036,0.003869,-0.097752,0.002112
41.070987,252.252761,-319.589524,11.689897,10.210069,nan,nan,nan,nan,-0.668184,nan,0.027374,nan,0.000688,0.003178,-0.097482,0.002097
41.075673,253.200375,-318.498435,11.482078,10.215875,nan,nan,nan,nan,-0.671673,nan,0.027057,nan,0.000257,0.001932,-0.096862,0.002118
41.080368,255.824863,-316.589129,11.384603,10.423999,nan,nan,nan,nan,-0.679640,nan,0.027062,nan,0.000016,0.000478,-0.096736,0.002134
41.085054,256.293780,-316.127598,11.492285,10.409113,nan,nan,nan,nan,-0.681249,nan,0.027214,nan,0.000000,0.000037,-0.096671,0.002152
41.089741,256.664074,-316.049927,11.653778,10.370602,nan,nan,nan,nan,-0.682075,nan,0.027414,nan,0.000021,0.000548,-0.096688,0.002143
41.094427,256.507178,-315.999652,11.588773,10.346115,nan,nan,nan,nan,-0.681854,nan,0.027302,nan,0.000114,0.001280,-0.096664,0.002128
41.099114,256.720787,-316.059825,11.534435,10.230132,nan,nan,nan,nan,-0.682168,nan,0.027099,nan,0.000369,0.002303,-0.096723,0.002138
41.103800,256.554404,-316.342573,11.561062,10.367842,nan,nan,nan,nan,-0.681413,nan,0.027260,nan,0.000601,0.002939,-0.096905,0.002087
41.108487,255.777081,-316.886588,11.167066,10.389396,nan,nan,nan,nan,-0.679089,nan,0.026685,nan,0.000829,0.003403,-0.097161,0.002089
41.113173,254.539673,-317.477198,11.353290,10.190608,nan,nan,nan,nan,-0.675812,nan,0.026819,nan,0.000949,0.003659,-0.097513,0.002089
41.117867,253.300118,-318.888404,11.506233,10.105037,nan,nan,nan,nan,-0.671269,nan,0.026975,nan,0.001191,0.004144,-0.097777,0.002079
41.122554,252.108286,-319.620515,11.466462,10.130836,nan,nan,nan,nan,-0.667858,nan,0.026956,nan,0.002653,0.006181,-0.098186,0.002032
41.127240,250.740113,-321.390089,11.281057,9.991115,nan,nan,nan,nan,-0.662534,nan,0.026522,nan,0.003800,0.007306,-0.098517,0.002039
41.131927,248.870362,-321.857128,11.315911,10.136398,nan,nan,nan,nan,-0.658205,nan,0.026765,nan,0.006605,0.009597,-0.099029,0.002062
41.136613,246.719758,-323.561645,11.475721,10.448043,nan,nan,nan,nan,-0.651461,nan,0.027302,nan,0.007582,0.010452,-0.100138,0.002016
41.141300,241.837906,-327.111515,11.476597,10.308491,nan,nan,nan,nan,-0.636626,nan,0.027232,nan,0.006864,0.009962,-0.100679,0.001963
41.145986,239.437344,-328.891535,11.355329,9.974500,nan,nan,nan,nan,-0.629280,nan,0.026786,nan,0.006736,0.009739,-0.101973,0.001879
41.150672,233.797576,-333.512093,11.081605,9.891731,nan,nan,nan,nan,-0.611408,nan,0.026281,nan,0.005582,0.008828,-0.102637,0.001903
41.155359,230.511681,-335.456517,11.407861,10.026240,nan,nan,nan,nan,-0.602055,nan,0.026985,nan,0.006658,0.009772,-0.103396,0.001883
41.160053,227.141792,-338.365075,11.539548,9.897402,nan,nan,nan,nan,-0.591198,nan,0.027128,nan,0.007452,0.010341,-0.104114,0.001831
41.164740,223.543272,-340.624778,11.322563,9.908849,nan,nan,nan,nan,-0.580773,nan,0.026793,nan,0.008016,0.010807,-0.104931,0.001806
41.169426,219.180404,-342.925731,11.292939,10.088193,nan,nan,nan,nan,-0.568709,nan,0.026923,nan,0.008396,0.011000,-0.105835,0.001774
41.174113,214.646153,-346.130091,11.376665,9.985419,nan,nan,nan,nan,-0.555091,nan,0.027028,nan,0.008959,0.011360,-0.106652,0.001732
41.178799,210.480297,-349.148027,11.280505,10.128598,nan,nan,nan,nan,-0.542505,nan,0.026946,nan,0.010259,0.012174,-0.107445,0.001750
41.183486,206.248629,-351.975909,11.763889,9.996304,nan,nan,nan,nan,-0.530042,nan,0.027793,nan,0.011192,0.012813,-0.108324,0.001662
41.188172,201.118552,-354.609102,11.443101,9.618454,nan,nan,nan,nan,-0.515919,nan,0.027048,nan,0.017180,0.015599,-0.109235,0.001622
41.192858,195.593722,-357.275865,11.366578,9.909811,nan,nan,nan,nan,-0.500890,nan,0.027123,nan,0.027496,0.020224,-0.110183,0.001573
41.197553,189.930139,-360.581106,11.347134,9.885685,nan,nan,nan,nan,-0.484805,nan,0.027104,nan,0.033129,0.022296,-0.111021,0.001522
41.202239,184.642684,-363.353432,11.241232,9.994110,nan,nan,nan,nan,-0.470156,nan,0.026981,nan,0.032963,0.021946,-0.112777,0.001402
41.206926,172.983556,-369.349429,11.040401,9.805670,nan,nan,nan,nan,-0.438006,nan,0.026551,nan,0.023211,0.018469,-0.114440,0.001389
41.211612,160.991519,-375.133021,11.809257,9.990774,nan,nan,nan,nan,-0.405388,nan,0.028282,nan,0.016812,0.016122,-0.115307,0.001323
41.216299,154.178787,-377.930680,11.719708,9.929920,nan,nan,nan,nan,-0.387345,nan,0.028129,nan,0.017261,0.016313,-0.116278,0.001226
41.220985,146.095603,-381.004291,11.402388,9.852358,nan,nan,nan,nan,-0.366157,nan,0.027486,nan,0.016907,0.016211,-0.116999,0.001190
41.225671,139.557392,-382.764094,11.563186,9.716976,nan,nan,nan,nan,-0.349626,nan,0.027888,nan,0.017482,0.016421,-0.117742,0.001128
41.230358,132.859159,-385.645231,11.523604,9.670376,nan,nan,nan,nan,-0.331777,nan,0.027805,nan,0.017763,0.016513,-0.118567,0.001069
41.235052,124.734516,-388.357785,11.606469,9.780646,nan,nan,nan,nan,-0.310777,nan,0.028066,nan,0.017613,0.016743,-0.119234,0.001037
41.239739,117.773357,-390.729897,11.935582,9.878508,nan,nan,nan,nan,-0.292758,nan,0.028861,nan,0.019044,0.017306,-0.119860,0.000946
41.244425,110.845431,-393.150712,11.554461,9.801266,nan,nan,nan,nan,-0.274808,nan,0.027993,nan,0.020507,0.017976,-0.120515,0.000880
41.249112,102.826967,-394.929770,11.549123,9.805974,nan,nan,nan,nan,-0.254712,nan,0.028048,nan,0.021247,0.018487,-0.121106,0.000837
41.253798,95.132348,-397.107678,11.881577,9.792009,nan,nan,nan,nan,-0.235132,nan,0.028843,nan,0.031326,0.022246,-0.121685,0.000732
41.258485,86.739446,-398.569971,11.359874,9.502254,nan,nan,nan,nan,-0.214285,nan,0.027660,nan,0.048018,0.027253,-0.122224,0.000689
41.263171,78.264162,-400.738202,11.860477,9.608442,nan,nan,nan,nan,-0.192872,nan,0.028864,nan,0.055745,0.029844,-0.122698,0.000618
41.267857,69.951054,-402.981894,11.929030,9.801801,nan,nan,nan,nan,-0.171871,nan,0.029027,nan,0.047282,0.027222,-0.123471,0.000453
41.272552,53.294013,-405.444856,11.434807,9.644584,nan,nan,nan,nan,-0.130696,nan,0.027894,nan,0.031761,0.022097,-0.124044,0.000312
41.277238,36.193433,-407.373117,11.592561,9.680089,nan,nan,nan,nan,-0.088613,nan,0.028312,nan,0.022196,0.018676,-0.124262,0.000231
41.281925,26.965001,-408.050794,11.495580,9.639957,nan,nan,nan,nan,-0.065987,nan,0.028092,nan,0.022510,0.018610,-0.124388,0.000166
41.286611,19.724952,-408.549380,11.293599,9.665166,nan,nan,nan,nan,-0.048243,nan,0.027602,nan,0.023233,0.018761,-0.124497,0.000084
41.291298,9.784626,-408.708790,11.456695,9.676448,nan,nan,nan,nan,-0.023936,nan,0.028021,nan,0.022407,0.018384,-0.124532,0.000012
41.295984,1.393656,-409.098501,11.587185,9.760012,nan,nan,nan,nan,-0.003407,nan,0.028323,nan,0.022222,0.018331,-0.124512,0.000064
41.300670,-7.573979,-408.876121,11.390095,9.375542,nan,nan,nan,nan,0.018522,nan,0.027851,nan,0.021664,0.018076,-0.124437,0.000136
41.305357,-16.018999,-408.639934,11.375900,9.436751,nan,nan,nan,nan,0.039181,nan,0.027810,nan,0.020526,0.017295,-0.124298,0.000208
41.310043,-25.185604,-409.137482,11.148042,9.532351,nan,nan,nan,nan,0.061480,nan,0.027182,nan,0.020922,0.017509,-0.124120,0.000276
41.314738,-33.320295,-408.142406,11.175621,9.687166,nan,nan,nan,nan,0.081458,nan,0.027268,nan,0.020762,0.017733,-0.123881,0.000352
41.319424,-41.840759,-407.202256,11.332286,9.595979,nan,nan,nan,nan,0.102392,nan,0.027643,nan,0.020415,0.017300,-0.123622,0.000400
41.324111,-49.427387,-406.381485,10.903140,9.736886,nan,nan,nan,nan,0.121034,nan,0.026594,nan,0.028908,0.020269,-0.123227,0.000497
41.328797,-59.123242,-405.021434,11.340926,9.544884,nan,nan,nan,nan,0.144952,nan,0.027623,nan,0.033149,0.022368,-0.122885,0.000572
41.333484,-66.362005,-403.811781,11.634913,9.494646,nan,nan,nan,nan,0.162883,nan,0.028306,nan,0.032676,0.021956,-0.122447,0.000611
41.338170,-74.610826,-402.485478,11.047765,10.130874,nan,nan,nan,nan,0.183295,nan,0.026918,nan,0.026743,0.019670,-0.121446,0.000743
41.342856,-90.533315,-398.984873,11.102144,9.718723,nan,nan,nan,nan,0.223131,nan,0.026980,nan,0.017259,0.015467,-0.120826,0.000839
41.347543,-99.131930,-397.170305,11.480097,9.759601,nan,nan,nan,nan,0.244598,nan,0.027815,nan,0.016426,0.015439,-0.120300,0.000855
41.352237,-105.751726,-395.180338,10.951723,9.611035,nan,nan,nan,nan,0.261477,nan,0.026565,nan,0.016824,0.015686,-0.119664,0.000950
41.356924,-113.294439,-393.153363,11.399994,9.571868,nan,nan,nan,nan,0.280567,nan,0.027546,nan,0.015666,0.015246,-0.119013,0.000940
41.361610,-120.479827,-391.064167,10.546969,9.894290,nan,nan,nan,nan,0.298855,nan,0.025640,nan,0.015467,0.014636,-0.118317,0.001053
41.366297,-127.576780,-388.518352,11.221784,9.706330,nan,nan,nan,nan,0.317275,nan,0.027104,nan,0.014656,0.014414,-0.117586,0.001147
41.370983,-134.792906,-386.477519,11.655175,9.626806,nan,nan,nan,nan,0.335581,nan,0.027980,nan,0.018620,0.016347,-0.116921,0.001189
41.375669,-140.985524,-384.507408,11.563172,9.714692,nan,nan,nan,nan,0.351444,nan,0.027738,nan,0.021034,0.017464,-0.116089,0.001218
41.380356,-147.983633,-381.108944,11.236430,9.716183,nan,nan,nan,nan,0.370377,nan,0.027026,nan,0.025837,0.019061,-0.115361,0.001232
41.385042,-154.110045,-378.999126,10.861329,10.035542,nan,nan,nan,nan,0.386203,nan,0.026270,nan,0.025551,0.018822,-0.113953,0.001310
41.389737,-165.023034,-374.372667,10.846173,9.723441,nan,nan,nan,nan,0.415176,nan,0.026084,nan,0.018778,0.016025,-0.113077,0.001404
41.394423,-171.453403,-371.594282,11.226355,9.958430,nan,nan,nan,nan,0.432293,nan,0.026914,nan,0.013279,0.013603,-0.111488,0.001474
41.399110,-182.309535,-366.307121,11.067674,10.032968,nan,nan,nan,nan,0.461803,nan,0.026566,nan,0.007979,0.010536,-0.110643,0.001541
41.403796,-187.794795,-363.548777,11.331757,9.847670,nan,nan,nan,nan,0.476808,nan,0.026970,nan,0.007335,0.010162,-0.109838,0.001548
41.408482,-192.666233,-360.596584,10.949972,10.176951,nan,nan,nan,nan,0.490708,nan,0.026375,nan,0.006995,0.009836,-0.109274,0.001577
41.413169,-196.293114,-359.106826,11.027571,10.015370,nan,nan,nan,nan,0.500241,nan,0.026397,nan,0.006590,0.009524,-0.108456,0.001627
41.417855,-200.825073,-355.871211,10.947586,10.583584,nan,nan,nan,nan,0.513771,nan,0.026579,nan,0.005379,0.008651,-0.107676,0.001669
41.422542,-205.484176,-353.645025,11.242398,9.871520,nan,nan,nan,nan,0.526366,nan,0.026681,nan,0.004498,0.007871,-0.106987,0.001699
41.427228,-209.315557,-351.351234,11.171848,10.091401,nan,nan,nan,nan,0.537285,nan,0.026650,nan,0.004082,0.007489,-0.106402,0.001712
41.431923,-212.537544,-349.486254,11.140610,9.909267,nan,nan,nan,nan,0.546385,nan,0.026457,nan,0.003737,0.007140,-0.105770,0.001753
41.436609,-215.808729,-347.239911,11.177079,10.147687,nan,nan,nan,nan,0.556077,nan,0.026661,nan,0.003188,0.006618,-0.105190,0.001745
41.441296,-218.865412,-345.373878,10.896537,10.213323,nan,nan,nan,nan,0.564835,nan,0.026182,nan,0.003694,0.007076,-0.104600,0.001777
41.445982,-221.868915,-343.393478,10.932088,10.299552,nan,nan,nan,nan,0.573634,nan,0.026294,nan,0.004306,0.007613,-0.104085,0.001787
41.450668,-224.447939,-341.681017,10.953976,10.028145,nan,nan,nan,nan,0.581206,nan,0.026133,nan,0.004216,0.007603,-0.103607,0.001819
41.455355,-226.865647,-340.178529,11.048674,10.098130,nan,nan,nan,nan,0.588165,nan,0.026328,nan,0.003149,0.006576,-0.102718,0.001851
41.460041,-231.403762,-337.584208,10.809710,10.652933,nan,nan,nan,nan,0.600907,nan,0.026290,nan,0.001398,0.004352,-0.102034,0.001856
41.464728,-234.450550,-335.054012,10.782814,10.312220,nan,nan,nan,nan,0.610551,nan,0.025995,nan,0.000537,0.002702,-0.101626,0.001930
41.469422,-236.045893,-333.276119,11.146160,10.557663,nan,nan,nan,nan,0.616248,nan,0.026819,nan,0.000152,0.001453,-0.101318,0.001918
41.474109,-237.639415,-332.510552,11.041674,10.397471,nan,nan,nan,nan,0.620512,nan,0.026494,nan,0.000039,0.000727,-0.101164,0.001906
41.478795,-238.565890,-332.315356,10.915521,10.382737,nan,nan,nan,nan,0.622632,nan,0.026247,nan,0.000011,0.000378,-0.101078,0.001927
41.483481,-238.937579,-332.005747,11.120414,10.266830,nan,nan,nan,nan,0.623812,nan,0.026493,nan,0.000004,0.000223,-0.101105,0.001916
41.488168,-238.839035,-332.128969,11.007450,10.335374,nan,nan,nan,nan,0.623440,nan,0.026359,nan,0.000001,0.000105,-0.101022,0.001889
41.492854,-239.198358,-331.830625,10.830931,10.171173,nan,nan,nan,nan,0.624579,nan,0.025938,nan,0.000016,0.000458,-0.101023,0.001888
41.497541,-239.247003,-331.903341,10.789864,10.254898,nan,nan,nan,nan,0.624572,nan,0.025932,nan,0.000138,0.001361,-0.101020,0.001890
41.502227,-239.167714,-331.763836,10.753229,10.334628,nan,nan,nan,nan,0.624614,nan,0.025947,nan,0.000507,0.002598,-0.101058,0.001879
41.506922,-239.020727,-331.924244,10.777094,10.128047,nan,nan,nan,nan,0.624093,nan,0.025817,nan,0.001366,0.004228,-0.101211,0.001870
41.511608,-238.191923,-332.253098,10.719026,10.170777,nan,nan,nan,nan,0.621978,nan,0.025772,nan,0.002033,0.005176,-0.101541,0.001908
41.516295,-237.027092,-333.825208,10.935452,10.634512,nan,nan,nan,nan,0.617428,nan,0.026466,nan,0.002114,0.005357,-0.101938,0.001865
41.520981,-234.980780,-334.855436,10.720736,10.551283,nan,nan,nan,nan,0.611891,nan,0.026071,nan,0.002303,0.005564,-0.102583,0.001816
41.525667,-231.976360,-337.034217,10.746723,10.028305,nan,nan,nan,nan,0.602822,nan,0.025715,nan,0.002456,0.005682,-0.102984,0.001813
41.530354,-229.814208,-338.012010,10.734588,10.250314,nan,nan,nan,nan,0.597108,nan,0.025894,nan,0.002969,0.006310,-0.103337,0.001823
41.535040,-228.184068,-339.291762,11.003994,10.076204,nan,nan,nan,nan,0.592051,nan,0.026227,nan,0.003062,0.006475,-0.103960,0.001803
41.539727,-225.454058,-341.849208,10.952173,10.326249,nan,nan,nan,nan,0.583034,nan,0.026291,nan,0.003249,0.006646,-0.104540,0.001751
41.544413,-222.564735,-343.806305,10.830436,10.014753,nan,nan,nan,nan,0.574514,nan,0.025872,nan,0.003824,0.007148,-0.105046,0.001766
41.549108,-219.738343,-345.106067,11.187563,9.779023,nan,nan,nan,nan,0.566988,nan,0.026398,nan,0.004535,0.007918,-0.105470,0.001761
41.553794,-217.511405,-346.454440,11.205629,10.015258,nan,nan,nan,nan,0.560625,nan,0.026602,nan,0.005668,0.008774,-0.106212,0.001713
41.558480,-213.575104,-348.880824,11.110679,9.838148,nan,nan,nan,nan,0.549322,nan,0.026350,nan,0.005853,0.008981,-0.106863,0.001671
41.563167,-210.080977,-351.092889,10.904410,10.072052,nan,nan,nan,nan,0.539215,nan,0.026131,nan,0.006469,0.009314,-0.107469,0.001680
41.567853,-206.707543,-353.069349,11.177406,10.138341,nan,nan,nan,nan,0.529659,nan,0.026695,nan,0.010802,0.012070,-0.108268,0.001591
41.572540,-202.121271,-355.627733,10.774980,9.922351,nan,nan,nan,nan,0.516823,nan,0.025848,nan,0.013823,0.013533,-0.108930,0.001620
41.577226,-198.309878,-357.914386,11.294063,9.901878,nan,nan,nan,nan,0.505963,nan,0.026841,nan,0.015235,0.014504,-0.109661,0.001522
41.581913,-193.953425,-360.396438,10.708486,9.992691,nan,nan,nan,nan,0.493713,nan,0.025782,nan,0.013897,0.013609,-0.111186,0.001453
41.586607,-184.374365,-365.481812,10.746128,10.011664,nan,nan,nan,nan,0.467217,nan,0.025897,nan,0.010407,0.011718,-0.112014,0.001409
41.591294,-178.946821,-368.337288,10.804116,9.707843,nan,nan,nan,nan,0.452242,nan,0.025894,nan,0.010813,0.012054,-0.112733,0.001404
41.595980,-173.915168,-370.532034,11.111173,9.634926,nan,nan,nan,nan,0.438842,nan,0.026531,nan,0.011791,0.012703,-0.113509,0.001342
41.600666,-168.536920,-373.447269,10.899115,9.901841,nan,nan,nan,nan,0.423935,nan,0.026206,nan,0.012135,0.012908,-0.114279,0.001278
41.605353,-162.540204,-375.370541,10.699425,9.819911,nan,nan,nan,nan,0.408638,nan,0.025829,nan,0.012787,0.013226,-0.115031,0.001258
41.610039,-156.967884,-378.453768,10.974458,9.746456,nan,nan,nan,nan,0.393166,nan,0.026367,nan,0.013961,0.013799,-0.115796,0.001204
41.614726,-150.614212,-380.608697,10.887008,9.843063,nan,nan,nan,nan,0.376811,nan,0.026267,nan,0.014729,0.014346,-0.116493,0.001181
41.619412,-144.708078,-382.938223,11.168231,9.582840,nan,nan,nan,nan,0.361301,nan,0.026828,nan,0.015173,0.014854,-0.117242,0.001127
41.624107,-138.131040,-385.712547,11.138389,9.793437,nan,nan,nan,nan,0.343890,nan,0.026834,nan,0.015404,0.014674,-0.118000,0.001044
41.628793,-130.776359,-387.663416,10.865553,9.452304,nan,nan,nan,nan,0.325357,nan,0.026226,nan,0.022720,0.017776,-0.118666,0.001026
41.633479,-124.203105,-390.194980,11.265046,9.558650,nan,nan,nan,nan,0.308170,nan,0.027154,nan,0.029057,0.020144,-0.119286,0.000990
41.638166,-117.477986,-391.778625,11.466401,9.549628,nan,nan,nan,nan,0.291327,nan,0.027678,nan,0.040658,0.024676,-0.119940,0.000883
41.642852,-110.158437,-394.287462,10.889308,9.442751,nan,nan,nan,nan,0.272439,nan,0.026359,nan,0.041700,0.024619,-0.121099,0.000781
41.647539,-95.409867,-397.827128,11.081445,9.480455,nan,nan,nan,nan,0.235382,nan,0.026889,nan,0.032565,0.021596,-0.121673,0.000686
41.652225,-87.191978,-399.823767,10.624093,9.505756,nan,nan,nan,nan,0.214714,nan,0.025844,nan,0.027923,0.019773,-0.122607,0.000619
41.656912,-71.738206,-403.168950,11.670662,9.527868,nan,nan,nan,nan,0.176093,nan,0.028353,nan,0.020417,0.017722,-0.123010,0.000540
41.661598,-63.804472,-404.276591,11.423448,9.370010,nan,nan,nan,nan,0.156533,nan,0.027800,nan,0.020046,0.017435,-0.123383,0.000459
41.666292,-55.453220,-405.271503,11.144039,9.783450,nan,nan,nan,nan,0.135985,nan,0.027186,nan,0.020052,0.017162,-0.123688,0.000392
41.670979,-47.528901,-405.871720,11.088642,9.482330,nan,nan,nan,nan,0.116572,nan,0.027086,nan,0.020403,0.017121,-0.123982,0.000326
41.675665,-38.452455,-407.305172,11.422927,9.349582,nan,nan,nan,nan,0.094128,nan,0.027880,nan,0.019695,0.017163,-0.124169,0.000265
41.680352,-31.237405,-407.685657,11.407108,9.715289,nan,nan,nan,nan,0.076472,nan,0.027876,nan,0.021437,0.017919,-0.124344,0.000188
41.685038,-22.522487,-408.407405,11.210067,9.496376,nan,nan,nan,nan,0.055091,nan,0.027395,nan,0.020532,0.017474,-0.124460,0.000114
41.689725,-14.025634,-408.805982,10.912535,9.469437,nan,nan,nan,nan,0.034295,nan,0.026674,nan,0.020619,0.017440,-0.124519,0.000052
41.694411,-6.207510,-408.958380,11.215838,9.327071,nan,nan,nan,nan,0.015178,nan,0.027421,nan,0.021684,0.017673,-0.124529,0.000027
41.699098,3.260411,-408.954817,11.211196,9.544933,nan,nan,nan,nan,-0.007972,nan,0.027413,nan,0.021856,0.017887,-0.124491,0.000090
41.703792,10.624561,-409.136645,11.402333,9.300681,nan,nan,nan,nan,-0.025962,nan,0.027857,nan,0.032367,0.022064,-0.124392,0.000166
41.708478,19.470181,-408.930039,11.475013,9.793058,nan,nan,nan,nan,-0.047577,nan,0.028021,nan,0.048248,0.026866,-0.124228,0.000230
41.713165,28.589080,-407.737998,10.814052,9.378677,nan,nan,nan,nan,-0.070002,nan,0.026441,nan,0.052138,0.027095,-0.124013,0.000310
41.717851,37.287358,-406.812831,11.140388,9.483601,nan,nan,nan,nan,-0.091402,nan,0.027239,nan,0.044716,0.025280,-0.123445,0.000451
41.722538,53.880596,-404.941700,11.243967,9.560187,nan,nan,nan,nan,-0.132281,nan,0.027458,nan,0.028245,0.020457,-0.122680,0.000588
41.727224,70.157515,-402.157694,11.265487,9.515045,nan,nan,nan,nan,-0.172715,nan,0.027479,nan,0.019322,0.017121,-0.122231,0.000638
41.731911,78.170385,-400.873626,10.982402,9.708517,nan,nan,nan,nan,-0.192583,nan,0.026782,nan,0.019049,0.016677,-0.121735,0.000698
41.736597,86.150496,-399.542315,10.922604,9.620296,nan,nan,nan,nan,-0.212372,nan,0.026590,nan,0.018833,0.016667,-0.121189,0.000793
41.741291,94.051189,-397.638209,11.402978,9.440815,nan,nan,nan,nan,-0.232256,nan,0.027673,nan,0.018423,0.016705,-0.120599,0.000881
41.745978,101.758665,-395.155305,11.699384,9.635428,nan,nan,nan,nan,-0.252040,nan,0.028383,nan,0.017420,0.016480,-0.119981,0.000921
41.750664,109.449329,-393.623036,11.405594,9.581807,nan,nan,nan,nan,-0.271205,nan,0.027620,nan,0.016396,0.015580,-0.119306,0.001003
41.755351,117.069044,-391.212728,11.623137,9.681268,nan,nan,nan,nan,-0.290765,nan,0.028103,nan,0.016114,0.015688,-0.118609,0.001047
41.760037,124.364344,-388.680411,11.418432,9.576975,nan,nan,nan,nan,-0.309672,nan,0.027592,nan,0.015449,0.015157,-0.117938,0.001128
41.764724,131.077154,-386.582213,11.673049,10.029203,nan,nan,nan,nan,-0.326902,nan,0.028208,nan,0.021713,0.018034,-0.117217,0.001132
41.769410,137.784478,-384.046935,11.128277,9.749892,nan,nan,nan,nan,-0.344466,nan,0.026910,nan,0.023654,0.018532,-0.116377,0.001239
41.774097,145.242722,-381.328979,11.603552,9.935193,nan,nan,nan,nan,-0.363921,nan,0.027951,nan,0.022057,0.018207,-0.115656,0.001253
41.778791,151.163868,-378.619204,11.264191,9.733860,nan,nan,nan,nan,-0.379860,nan,0.027145,nan,0.018498,0.016277,-0.114004,0.001369
41.783477,164.098052,-373.289970,11.382278,9.805808,nan,nan,nan,nan,-0.414171,nan,0.027325,nan,0.011540,0.012940,-0.113241,0.001411
41.788164,169.479364,-370.382805,11.354182,9.764609,nan,nan,nan,nan,-0.429139,nan,0.027240,nan,0.011037,0.012691,-0.112399,0.001479
41.792850,175.485761,-367.869741,11.508618,10.001051,nan,nan,nan,nan,-0.445105,nan,0.027588,nan,0.010380,0.012364,-0.111508,0.001475
41.797537,181.464435,-364.931119,11.109243,9.688022,nan,nan,nan,nan,-0.461451,nan,0.026603,nan,0.009498,0.011739,-0.110770,0.001543
41.802223,186.130105,-362.293591,11.357008,9.780426,nan,nan,nan,nan,-0.474591,nan,0.027120,nan,0.009471,0.011639,-0.109920,0.001591
41.806910,191.476699,-359.581571,11.419861,9.746034,nan,nan,nan,nan,-0.489307,nan,0.027178,nan,0.008473,0.011066,-0.109056,0.001647
41.811596,196.616188,-356.618991,11.527185,9.819147,nan,nan,nan,nan,-0.503867,nan,0.027386,nan,0.008036,0.010790,-0.108301,0.001701
41.816282,201.131512,-354.325728,11.727834,9.737248,nan,nan,nan,nan,-0.516290,nan,0.027674,nan,0.007470,0.010421,-0.107416,0.001677
41.820977,206.099418,-351.344142,11.183635,9.788248,nan,nan,nan,nan,-0.530510,nan,0.026621,nan,0.006724,0.009752,-0.106709,0.001741
41.825663,210.034180,-349.100634,11.400491,10.018005,nan,nan,nan,nan,-0.541627,nan,0.027122,nan,0.005967,0.009257,-0.105830,0.001759
41.830350,214.740784,-346.232200,11.261370,9.980729,nan,nan,nan,nan,-0.555156,nan,0.026805,nan,0.007254,0.010126,-0.105135,0.001800
41.835036,218.457522,-344.096852,11.315110,10.152244,nan,nan,nan,nan,-0.565667,nan,0.026973,nan,0.009328,0.011583,-0.104374,0.001827
41.839723,222.060635,-341.192715,11.349571,9.936766,nan,nan,nan,nan,-0.576963,nan,0.026894,nan,0.008715,0.011147,-0.103768,0.001859
41.844409,225.133792,-339.302909,11.350875,10.144728,nan,nan,nan,nan,-0.585820,nan,0.027005,nan,0.006625,0.009697,-0.102375,0.001895
41.849095,231.963032,-334.909302,11.200046,10.200045,nan,nan,nan,nan,-0.605752,nan,0.026721,nan,0.003229,0.006807,-0.101343,0.001971
41.853782,236.565567,-331.255449,11.594781,10.009913,nan,nan,nan,nan,-0.620159,nan,0.027232,nan,0.001923,0.005259,-0.100886,0.001962
41.858476,238.663034,-329.788068,11.341862,10.131788,nan,nan,nan,nan,-0.626446,nan,0.026876,nan,0.001439,0.004528,-0.100359,0.001975
41.863163,240.933640,-327.936338,11.324527,10.071956,nan,nan,nan,nan,-0.633635,nan,0.026790,nan,0.000994,0.003763,-0.099931,0.002032
41.867849,242.583370,-326.215829,11.574386,10.232400,nan,nan,nan,nan,-0.639411,nan,0.027342,nan,0.000712,0.003200,-0.099517,0.002010
41.872536,244.683386,-325.252359,11.286764,10.265664,nan,nan,nan,nan,-0.644964,nan,0.026851,nan,0.000470,0.002596,-0.099303,0.002029
41.877222,245.838995,-324.851244,11.433330,10.190293,nan,nan,nan,nan,-0.647822,nan,0.026994,nan,0.000355,0.002261,-0.098995,0.002032
41.881909,247.125449,-323.799135,11.273171,10.379253,nan,nan,nan,nan,-0.651900,nan,0.026889,nan,0.000171,0.001572,-0.098761,0.002036
41.886595,248.061755,-322.948124,11.316410,10.243561,nan,nan,nan,nan,-0.654995,nan,0.026842,nan,0.000097,0.001180,-0.098622,0.002066
