# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad)
0.225484,-199.441886,-49.254043,5.471529,5.568602,-213.457931,147.128635,3.797949,3.602749,6.211935,8.457465,0.033829,0.014144
0.229660,-230.381774,-38.636802,5.181825,5.104162,-206.897470,156.152744,4.227577,3.832609,6.403169,8.500506,0.034064,0.015356
0.233836,-262.024995,-21.588435,5.078919,5.376537,-200.636833,162.700647,4.231617,3.720775,6.604733,8.535346,0.033996,0.015219
0.238011,-292.204413,0.520523,5.200619,5.695324,-196.083746,168.802005,3.858625,3.636128,6.802151,8.564751,0.033778,0.014426
0.242187,-319.169658,25.671536,4.961405,5.311943,-193.354611,171.984624,4.122671,3.539969,6.993400,8.580953,0.033281,0.014717
0.246363,-342.250899,54.404223,4.736996,5.595751,-191.546595,173.658458,4.162463,3.654959,7.184560,8.590438,0.034035,0.015054
0.250538,-362.550823,88.511192,5.017042,5.600835,-190.877508,174.766595,4.152973,3.659985,7.388385,8.595347,0.034640,0.015041
0.254714,-376.053345,120.593717,4.962719,5.009084,-192.148912,173.283408,3.770357,3.694946,7.574950,8.587800,0.032540,0.014412
0.258889,-384.588230,155.221616,4.470246,4.460730,-195.065526,170.699033,4.137189,3.378653,7.772497,8.572860,0.029446,0.014377
0.263065,-387.530948,190.201091,4.557082,5.121654,-199.143975,165.637510,4.144059,3.594976,7.983639,8.547783,0.032928,0.014782
0.267241,-381.706170,225.187565,5.177478,4.626578,-204.216375,160.310448,3.716937,3.685289,8.204420,8.519511,0.031596,0.014241
0.271416,-368.670367,255.368987,5.066133,4.865115,-209.307480,152.659734,3.955752,3.468135,8.426480,8.484139,0.032233,0.014069
0.275592,-346.764034,280.468555,5.212762,4.651701,-214.348307,144.613926,3.630230,3.558948,8.652198,8.447503,0.032238,0.013851
0.279768,-319.760571,298.537859,5.496392,4.395535,-219.102054,136.522990,3.984413,3.465410,8.868850,8.411215,0.033968,0.014015
0.283943,-288.598204,310.974668,4.702059,3.965132,-223.743845,130.176158,3.586314,3.484901,9.080364,8.380918,0.030429,0.013563
0.288119,-254.634871,315.550901,5.169151,4.422653,-225.922685,124.826364,4.055831,3.722225,9.275357,8.358756,0.033980,0.014733
0.292294,-219.272674,313.156742,4.312324,3.911022,-228.015477,121.557685,3.670411,3.176457,9.470377,8.343766,0.029519,0.012741
0.296470,-183.059158,306.499547,4.476941,4.375621,-228.563685,119.030743,3.480070,3.860842,9.662904,8.334112,0.029442,0.014679
0.300646,-151.399856,294.116503,4.023975,3.886774,-228.605219,119.028943,3.897179,3.453086,9.840083,8.334032,0.028942,0.013783
0.304821,-120.420881,277.274899,4.001181,4.794026,-228.482700,120.067627,4.231941,3.458031,10.026987,8.337820,0.030677,0.014101
0.308997,-90.818065,256.356013,3.839091,5.070927,-227.060545,122.716972,4.137676,3.536859,10.219822,8.349470,0.031045,0.014263
0.313173,-66.055880,231.315051,4.880099,4.273990,-225.985101,127.487163,3.745523,3.294405,10.419754,8.367616,0.029531,0.013138
0.317348,-44.017000,203.409612,5.097050,4.719205,-222.420712,133.111607,4.302003,3.389631,10.620217,8.393274,0.030941,0.014091
0.321524,-29.751155,171.917418,5.583626,4.661322,-218.638660,139.543987,4.117548,3.431636,10.825833,8.422045,0.030391,0.014047
0.325700,-20.400866,139.083989,5.265322,5.096521,-212.442441,148.535913,4.116283,3.312586,11.044753,8.464158,0.031622,0.013874
0.329875,-18.914405,106.550806,5.890682,5.912627,-206.006110,158.825758,3.772842,3.296083,11.268034,8.510773,0.034933,0.013384
0.334051,-26.341563,75.203495,6.412504,5.648227,-198.238624,168.827456,3.689772,3.020206,11.494302,8.559426,0.033950,0.012743
0.338226,-43.145191,46.916029,6.239092,5.551025,-188.001985,179.152262,3.729263,3.695528,11.735458,8.615281,0.035423,0.014292
0.342402,-66.926188,26.130745,6.207424,4.899084,-178.525870,189.399008,3.685108,3.370208,11.966780,8.668924,0.034583,0.013603
0.346578,-97.039166,13.221636,5.809198,5.634530,-170.178151,197.766503,3.690546,3.605305,12.189040,8.714219,0.034540,0.014007
0.350753,-129.605239,9.078465,6.098542,5.175633,-161.045859,205.426872,3.870366,3.826770,12.407592,8.759896,0.036230,0.014764
0.354929,-164.831612,13.585246,6.005856,4.865993,-154.483252,210.810846,3.902807,3.596501,12.618792,8.792373,0.036252,0.014534
0.359105,-198.151478,24.594057,5.283190,5.518751,-148.349592,214.843642,4.306747,3.277656,12.822397,8.820456,0.034534,0.015334
0.363280,-228.710231,41.171121,5.425805,5.110332,-144.476629,217.561279,4.220543,3.589271,13.011890,8.838573,0.034592,0.015461
0.367456,-259.664801,63.461835,5.046976,4.795216,-141.557478,218.695350,3.836913,3.403128,13.216771,8.850316,0.031659,0.014257
0.371632,-284.905065,88.979398,5.156075,5.416096,-141.265472,218.809389,3.868646,3.548172,13.402224,8.851495,0.033374,0.014503
0.375807,-305.323759,116.709464,4.705506,4.773711,-142.611653,218.339088,3.703654,3.414834,13.578857,8.846180,0.030770,0.013880
0.379983,-323.838830,148.437993,4.275567,4.940878,-144.962327,217.136435,3.801415,3.365397,13.770481,8.836123,0.031030,0.014067
0.384158,-338.558085,179.462017,5.105968,4.970322,-149.310241,213.787244,4.056608,3.378759,13.957740,8.815123,0.031336,0.014755
0.388334,-346.476888,210.412054,5.612758,5.196782,-154.283457,209.208598,4.247670,3.425891,14.143429,8.789349,0.032386,0.015302
0.392510,-349.252961,241.593819,5.518559,5.117874,-161.655649,203.620450,4.273804,3.168291,14.336888,8.753763,0.031661,0.014939
0.396685,-345.735947,271.634272,6.061970,5.489589,-170.569197,196.173785,3.839627,3.543313,14.543933,8.709083,0.034805,0.014291
0.400861,-335.396161,296.912896,5.816396,5.177944,-179.866161,186.792850,4.117453,3.299357,14.753262,8.658269,0.034035,0.014447
0.405037,-316.449451,318.500018,5.724693,5.321320,-189.000219,177.335893,4.182098,3.186456,14.973579,8.607550,0.035259,0.014223
0.409212,-291.177139,331.816817,5.688398,5.053205,-198.022103,167.089156,3.771444,3.444890,15.193291,8.554860,0.035193,0.013834
0.413388,-263.170880,339.576273,5.483022,4.633574,-205.751865,158.622229,3.739380,3.154842,15.400700,8.510750,0.034497,0.013028
0.417564,-233.856165,338.531545,5.197002,4.986174,-211.646863,148.600998,3.611365,3.698831,15.591558,8.466127,0.033087,0.014192
0.421739,-202.688729,333.302575,5.379274,5.359104,-215.702112,140.403219,3.626010,3.723282,15.775323,8.430998,0.033555,0.014355
0.425915,-172.416714,320.880585,4.818027,4.619745,-218.748014,134.532714,4.023621,4.169661,15.951650,8.405367,0.032674,0.016083
0.430090,-143.031589,305.053751,4.573746,5.629038,-222.614325,129.695582,4.070589,3.560310,16.133997,8.381510,0.032289,0.014347
0.434266,-116.254455,283.577626,4.153958,5.012471,-224.581869,127.151083,3.214142,2.579134,16.313647,8.369153,0.028275,0.010643
0.438442,-91.167639,258.211164,4.579341,4.484162,-226.331801,124.455667,4.356507,2.791036,16.498600,8.356734,0.030601,0.012478
0.442617,-68.856094,231.777425,4.575028,5.111525,-225.621727,123.153033,3.900319,3.041130,16.672808,8.353624,0.031295,0.012677
0.446793,-51.345834,200.356741,4.840402,5.145429,-226.532746,123.393197,4.130220,3.376404,16.864821,8.352749,0.032342,0.013812
0.450969,-37.657632,165.475413,4.656127,4.565731,-225.776810,125.406936,3.717928,3.281500,17.068900,8.360997,0.029311,0.013124
0.455144,-30.704553,129.363595,5.107639,5.136692,-223.637827,129.099928,4.116095,3.231496,17.277393,8.377522,0.031454,0.013452
0.459320,-32.273359,92.659734,5.401323,4.962789,-221.015615,133.952406,4.090185,3.057390,17.494144,8.398857,0.030411,0.013025
0.463496,-40.228590,57.221887,5.840036,6.038151,-217.323532,139.646963,4.235622,3.115397,17.714370,8.425120,0.035176,0.013473
0.467671,-58.209936,24.826646,5.982705,5.352378,-214.803891,145.844577,3.782111,2.923372,17.936702,8.450451,0.032754,0.012399
0.471847,-84.995433,-1.038082,5.855478,4.873610,-210.852850,151.347099,3.946895,3.470574,18.159211,8.476545,0.033623,0.014023
0.476022,-115.844439,-19.810071,5.322830,4.497806,-207.875776,155.969311,3.570122,3.118039,18.367237,8.497675,0.031347,0.012652
0.480198,-151.110476,-31.506178,5.844382,4.866429,-205.548244,158.288291,3.707456,3.289107,18.570230,8.510210,0.034678,0.013301
0.484374,-188.116617,-38.482850,5.829059,4.973018,-205.070035,158.543852,3.603947,3.162560,18.763721,8.512116,0.034622,0.012864
0.488549,-224.041814,-37.496742,5.412003,4.837244,-205.788342,156.991086,3.572823,3.467407,18.943136,8.505673,0.033175,0.013548
0.492725,-260.642252,-31.702986,4.925111,5.089326,-207.567384,154.544185,3.590123,3.563694,19.127167,8.493985,0.031517,0.013808
0.496901,-295.072245,-22.264931,5.407960,5.083348,-210.150623,150.812623,3.768337,3.629329,19.305701,8.476449,0.033849,0.014216
0.501076,-330.102188,-9.074474,6.028203,5.494913,-213.639013,144.923392,3.891719,3.823663,19.497055,8.450034,0.036276,0.014895
0.505252,-359.653958,6.841297,5.260426,5.597497,-218.421127,137.638093,3.907320,3.977486,19.673299,8.416276,0.034929,0.015330
0.509428,-386.367673,26.022317,5.505410,5.482819,-223.243167,128.314006,3.795036,3.896920,19.860260,8.375645,0.034877,0.015037
0.513603,-408.241331,46.543155,5.784582,5.806938,-229.299324,116.701403,3.548824,3.460073,20.046699,8.324762,0.035188,0.013520
0.517779,-424.414963,70.768526,5.971715,5.552828,-235.621545,102.005235,3.245121,3.260382,20.256383,8.262541,0.033701,0.012689
0.521954,-432.193348,95.676824,6.069784,5.639844,-242.174670,86.280813,3.180716,3.396570,20.469760,8.196236,0.034609,0.013120
0.526130,-430.296352,118.319693,6.121916,5.238143,-248.402850,67.696493,3.045792,3.357958,20.691795,8.120047,0.033200,0.012962
0.530306,-418.498299,140.084860,6.395506,5.277850,-251.870975,48.341858,3.193151,3.565188,20.923647,8.043607,0.034481,0.013852
0.534481,-398.303712,155.472550,5.820507,4.974956,-254.304579,30.456025,2.764844,3.213315,21.135304,7.973176,0.032261,0.012523
0.538657,-372.472591,166.190468,5.618184,4.762115,-255.339868,14.807250,3.238566,3.331421,21.332620,7.911907,0.032607,0.013024
0.542833,-344.573095,171.063066,5.477021,4.561968,-255.338104,0.949994,3.235718,3.897468,21.508044,7.857702,0.032719,0.015264
0.547008,-312.252448,171.901520,4.934941,4.314196,-254.788706,-12.405350,3.854025,4.039182,21.688917,7.805331,0.032276,0.015833
0.551184,-280.816003,168.455952,5.305422,4.427299,-253.714501,-21.917195,3.532446,3.571224,21.849739,7.767810,0.033079,0.014022
