# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad), kinetic energy (J), kinetic energy error (J), potential energy (J), potential energy error (J)
18.994480,-154.385744,-89.351766,7.132969,6.719349,8.682740,-4.569320,3.213941,2.368410,1.091341,5.196818,0.039604,0.262491,0.007445,0.011747,-0.036734,0.002659
18.998655,-153.186762,-91.228174,6.987330,6.637317,9.221013,-4.279177,2.857365,2.275300,1.079251,5.146880,0.038750,0.234990,0.008872,0.012715,-0.037846,0.002631
19.002831,-151.932656,-93.886223,7.036305,6.654276,9.370580,-4.120981,2.805068,2.178400,1.062976,5.126710,0.038686,0.223863,0.009599,0.013226,-0.038947,0.002693
19.007006,-150.505617,-96.552417,6.833785,6.898055,8.719982,-4.518406,3.213520,2.336297,1.046703,5.190464,0.039971,0.259371,0.010300,0.013900,-0.040183,0.002649
19.011182,-148.855958,-99.398120,6.936889,6.776988,8.690398,-4.418346,3.185818,2.400871,1.028270,5.182748,0.039740,0.264809,0.011617,0.014788,-0.041399,0.002624
19.015357,-146.939923,-102.205241,6.967423,6.765221,8.757948,-4.397895,3.229198,2.394653,1.009909,5.177763,0.039823,0.263718,0.013332,0.015841,-0.042626,0.002576
19.019533,-145.131689,-105.149654,6.857833,6.904401,9.387860,-4.000302,2.834850,2.232899,0.991190,5.115203,0.039561,0.228868,0.015187,0.016936,-0.043875,0.002560
19.023708,-143.222143,-108.132400,6.687188,6.874875,8.757948,-4.397895,3.229198,2.394653,0.971876,5.177763,0.039818,0.263718,0.017291,0.018152,-0.045392,0.002537
19.027884,-140.715317,-111.715304,6.999352,6.816739,8.690754,-4.441873,3.326241,2.272632,0.948092,5.184880,0.040136,0.258930,0.018280,0.018565,-0.046826,0.002488
19.032059,-137.969416,-115.009438,6.617010,6.974823,8.815262,-4.444665,3.265793,2.296786,0.925222,5.179392,0.040030,0.255606,0.020162,0.019601,-0.048312,0.002467
19.036235,-135.203260,-118.417666,6.690045,7.003547,8.726302,-4.458330,3.305058,2.383770,0.901093,5.184724,0.040433,0.265469,0.022451,0.020828,-0.049924,0.002414
19.040410,-132.077727,-122.186737,6.651026,7.020401,8.715192,-4.458498,3.314199,2.383908,0.874380,5.185256,0.040436,0.266036,0.023030,0.020826,-0.051415,0.002315
19.044586,-129.053913,-126.004305,6.715508,6.905281,9.325410,-4.231944,2.899611,2.353199,0.849147,5.138405,0.039623,0.239742,0.025396,0.021980,-0.053066,0.002298
19.048761,-125.845907,-129.782355,6.781108,6.863336,8.559209,-4.502444,3.390217,2.390747,0.820523,5.196647,0.040358,0.272944,0.026600,0.022511,-0.054769,0.002238
19.052937,-121.814023,-133.637183,6.800880,6.847310,8.559209,-4.502444,3.390217,2.390747,0.790171,5.196647,0.040469,0.272944,0.027873,0.022750,-0.056183,0.002120
19.057112,-117.922650,-137.175659,6.638581,6.954744,9.935331,-3.796394,3.003480,2.087134,0.764266,5.077379,0.039371,0.209192,0.031278,0.024175,-0.057967,0.002118
19.061288,-113.836665,-141.082598,6.766158,7.030976,8.642631,-4.372006,3.391498,2.246758,0.730546,5.180718,0.040783,0.260441,0.031364,0.024302,-0.059510,0.001993
19.065464,-109.475227,-145.170291,6.873566,6.965435,9.818213,-3.629132,2.772304,2.092420,0.700310,5.066446,0.039730,0.208776,0.034661,0.025651,-0.061066,0.001877
19.069639,-104.609905,-148.493564,6.515224,7.026236,9.769139,-3.731337,2.790700,2.034121,0.668685,5.077240,0.038894,0.205147,0.035081,0.025361,-0.062775,0.001848
19.073815,-99.792363,-152.408232,6.550001,7.062485,8.726747,-4.330531,3.327575,2.276160,0.632436,5.173021,0.040159,0.258562,0.035617,0.025735,-0.064163,0.001721
19.077990,-94.683778,-155.908445,6.473369,7.061033,9.842921,-3.648018,3.037433,2.070870,0.601608,5.067317,0.039081,0.210548,0.037748,0.026200,-0.065840,0.001702
19.082166,-89.293973,-159.471447,6.711583,7.194698,8.545851,-4.249929,3.381117,2.311786,0.562419,5.173881,0.041023,0.268178,0.037773,0.026510,-0.067098,0.001551
19.086341,-83.783409,-162.654420,6.615801,7.136652,9.673302,-3.631328,2.810721,2.093002,0.531321,5.071508,0.039321,0.212379,0.040168,0.026893,-0.068522,0.001455
19.090517,-77.531920,-166.051051,6.733798,6.916240,9.839875,-3.822583,2.780949,1.984684,0.494027,5.082924,0.039429,0.199532,0.042143,0.027644,-0.069834,0.001337
19.094692,-71.847744,-169.220961,6.468899,7.289511,9.601285,-3.661408,2.877639,2.052443,0.457197,5.076711,0.038907,0.211628,0.044252,0.027865,-0.071035,0.001230
19.098868,-65.497575,-171.836158,6.465549,7.061639,9.713761,-3.823095,2.879351,1.939759,0.420899,5.087344,0.038675,0.200253,0.045064,0.028191,-0.072174,0.001128
19.103043,-59.113916,-174.408773,6.449717,7.251261,9.713761,-3.823095,2.879351,1.939759,0.383502,5.087344,0.038744,0.200253,0.045443,0.028020,-0.073320,0.001021
19.107219,-51.921375,-176.952001,6.553878,7.136923,9.713761,-3.823095,2.879351,1.939759,0.342016,5.087344,0.039100,0.200253,0.046066,0.028488,-0.074279,0.000883
19.111394,-45.075038,-179.484778,6.355873,7.129676,9.846128,-3.902065,2.817762,1.909156,0.303152,5.089706,0.038004,0.194141,0.051890,0.030753,-0.075095,0.000792
19.115570,-38.016863,-180.947593,6.639604,7.018562,10.229641,-3.724359,2.518565,1.889163,0.265795,5.061548,0.038726,0.181254,0.052572,0.030285,-0.075857,0.000651
19.119745,-30.762095,-182.875334,6.372833,6.984431,10.310278,-3.843841,2.518654,1.967992,0.225512,5.069244,0.037419,0.185682,0.050398,0.029595,-0.076523,0.000548
19.123921,-23.447981,-183.810791,6.468489,6.833937,9.954321,-3.698224,2.852677,1.972935,0.183369,5.068105,0.038601,0.197698,0.048994,0.029798,-0.077128,0.000426
19.128096,-15.726305,-185.168713,6.636195,7.054919,8.609250,-4.912088,3.376459,2.680665,0.134194,5.230880,0.040945,0.289268,0.047774,0.030078,-0.077438,0.000294
19.132272,-8.467577,-186.013387,6.325293,6.995355,9.844234,-3.777079,2.818373,1.949512,0.100148,5.078752,0.037827,0.197401,0.050480,0.030106,-0.077684,0.000186
19.136448,-1.264571,-186.270795,6.632110,6.997189,9.844234,-3.777079,2.818373,1.949512,0.060797,5.078752,0.039415,0.197401,0.049506,0.030075,-0.077817,0.000051
19.140623,6.656697,-186.162021,6.556108,6.686600,9.713761,-3.823095,2.879351,1.939759,0.016764,5.087344,0.039265,0.200253,0.048548,0.029798,-0.077804,0.000077
19.144799,14.390821,-186.501997,6.737937,6.626242,9.844234,-3.777079,2.818373,1.949512,-0.024877,5.078752,0.039957,0.197401,0.049763,0.030241,-0.077670,0.000197
19.148974,21.593225,-186.059266,6.695179,6.777265,9.954321,-3.698224,2.852677,1.972935,-0.063737,5.068105,0.039822,0.197698,0.051297,0.030802,-0.077410,0.000315
19.153150,29.263727,-185.478915,6.450752,7.056333,10.364035,-3.819556,3.069157,2.004851,-0.103666,5.065484,0.039125,0.195547,0.052112,0.031035,-0.076994,0.000447
19.157325,36.889509,-184.114826,6.672382,6.733514,10.274392,-3.788205,2.629769,1.972511,-0.146536,5.065628,0.039328,0.188323,0.049924,0.030251,-0.076447,0.000567
19.161501,44.496723,-182.614536,6.551483,6.773348,10.377317,-3.894017,2.657130,2.036090,-0.188639,5.071373,0.038857,0.191503,0.048206,0.029145,-0.075786,0.000701
19.165676,51.501099,-181.231002,6.615736,6.837540,10.062388,-3.918092,2.880712,2.000292,-0.229583,5.083707,0.039601,0.197905,0.048571,0.029961,-0.074963,0.000837
19.169852,59.093718,-179.227664,6.638053,6.882021,10.201129,-4.029174,3.013851,1.943174,-0.272146,5.088555,0.040025,0.193241,0.048097,0.029936,-0.074109,0.000937
19.174027,65.998147,-177.387305,6.494905,6.883090,10.365718,-3.930655,3.068591,1.967474,-0.310363,5.074835,0.039422,0.192794,0.048755,0.029717,-0.073102,0.001014
19.178203,72.751552,-174.624568,6.345473,6.744905,10.377317,-3.894017,2.657130,2.036090,-0.350272,5.071373,0.037956,0.191503,0.046775,0.028786,-0.071885,0.001187
19.182378,79.726739,-171.804464,6.712614,6.511838,10.062388,-3.918092,2.880712,2.000292,-0.393327,5.083707,0.039801,0.197905,0.043672,0.028421,-0.070665,0.001287
19.186554,86.241334,-168.975352,6.639670,6.556094,10.062388,-3.918092,2.880712,2.000292,-0.432401,5.083707,0.039452,0.197905,0.041359,0.027469,-0.069304,0.001386
19.190729,92.837204,-165.341520,6.439763,6.600770,10.410519,-4.036723,3.070721,2.024337,-0.472409,5.082294,0.039125,0.196108,0.039928,0.026760,-0.067940,0.001486
19.194905,98.719467,-162.578234,6.564340,6.647012,10.062388,-3.918092,2.880712,2.000292,-0.509564,5.083707,0.039148,0.197905,0.038711,0.026334,-0.066471,0.001597
19.199080,104.543823,-158.607070,6.560886,6.553057,10.410519,-4.036723,3.070721,2.024337,-0.547011,5.082294,0.039462,0.196108,0.036613,0.025677,-0.065005,0.001675
19.203256,110.219549,-155.476950,6.660986,6.396682,10.580377,-4.130857,2.867861,2.022338,-0.582225,5.084615,0.039140,0.189583,0.035241,0.025198,-0.063346,0.001750
19.207432,115.462653,-151.416204,6.623358,6.076692,10.324136,-4.117339,3.062380,1.992043,-0.619912,5.091867,0.038711,0.195269,0.033625,0.024345,-0.061762,0.001831
19.211607,120.641041,-147.681341,6.633033,6.104478,10.434239,-3.946637,3.104211,1.976101,-0.654127,5.073996,0.038655,0.192722,0.032458,0.023837,-0.060166,0.001910
19.215783,125.391871,-143.554909,6.837458,6.010530,10.888939,-4.006711,2.816715,1.977296,-0.687132,5.064975,0.038696,0.180573,0.030847,0.023174,-0.058442,0.002011
19.219958,130.106737,-139.636175,6.873505,6.232818,10.757266,-3.925344,2.879389,2.009364,-0.721339,5.062277,0.039133,0.186018,0.029941,0.022904,-0.056679,0.002048
19.224134,134.514264,-135.521259,6.621244,6.284554,10.854545,-4.106240,2.856276,2.014997,-0.755003,5.074047,0.038408,0.184271,0.027161,0.021817,-0.055002,0.002109
19.228309,138.553884,-131.754889,6.676027,6.250626,10.786236,-4.127738,2.819450,2.021604,-0.785948,5.077881,0.038297,0.185310,0.025640,0.021149,-0.053297,0.002150
19.232485,142.432817,-127.542238,6.676466,6.168024,11.097211,-4.120352,2.676206,2.047247,-0.816452,5.067909,0.037914,0.180220,0.024054,0.020198,-0.051375,0.002225
19.236660,146.024494,-123.367945,6.694902,6.113177,10.388872,-4.175332,3.175826,1.988538,-0.849835,5.094536,0.038066,0.195818,0.021581,0.019074,-0.049911,0.002316
19.240836,149.347378,-119.670370,7.016877,6.273610,11.097211,-4.120352,2.676206,2.047247,-0.874602,5.067909,0.038784,0.180220,0.020500,0.018732,-0.048125,0.002360
19.245011,152.747226,-115.823326,6.966560,6.293981,10.786236,-4.127738,2.819450,2.021604,-0.904153,5.077881,0.038589,0.185310,0.018372,0.017569,-0.046405,0.002352
19.249187,155.933188,-112.113760,6.844765,6.104144,10.521297,-4.114352,3.036175,1.991646,-0.931975,5.085156,0.037649,0.191150,0.015721,0.016152,-0.044868,0.002370
19.253362,157.917835,-108.109205,6.785275,6.016562,10.521297,-4.114352,3.036175,1.991646,-0.956359,5.085156,0.037262,0.191150,0.014750,0.015530,-0.043330,0.002418
19.257538,160.803106,-104.768851,6.569819,6.224238,10.590440,-4.093936,3.071907,1.985503,-0.980341,5.081264,0.037408,0.190053,0.012809,0.014521,-0.041738,0.002427
19.261713,162.734859,-100.901688,6.493437,6.120596,10.467825,-4.153233,3.108664,1.992189,-1.004763,5.090101,0.036944,0.193394,0.011744,0.013741,-0.040527,0.002491
19.265889,164.497922,-97.969188,6.774526,6.177913,10.590440,-4.093936,3.071907,1.985503,-1.023096,5.081264,0.037496,0.190053,0.011301,0.013501,-0.038947,0.002494
19.270064,166.789005,-94.414795,6.536045,6.209240,10.491261,-4.073377,3.109425,1.875696,-1.046704,5.082737,0.037016,0.184766,0.009327,0.012189,-0.037811,0.002546
19.274240,168.341865,-91.497927,6.574917,6.336696,10.995644,-4.040660,2.729350,1.893683,-1.063490,5.064549,0.037420,0.171699,0.009379,0.012187,-0.036389,0.002515
19.278415,170.150560,-88.446286,6.694823,6.144362,10.267718,-3.880050,3.056459,1.743323,-1.084276,5.073689,0.036555,0.178220,0.007700,0.010854,-0.035152,0.002533
19.282591,171.854013,-85.856933,6.786686,6.056470,10.507964,-4.177338,3.068647,1.948362,-1.102170,5.090773,0.036486,0.188909,0.006331,0.009941,-0.034169,0.002539
19.286767,173.129726,-83.426176,6.894242,6.090921,10.247195,-3.835217,3.075912,1.718506,-1.116278,5.070519,0.036305,0.177056,0.005025,0.008871,-0.032737,0.002536
19.290942,174.558292,-80.477580,6.825997,5.948773,10.240169,-4.291833,3.171662,1.958115,-1.136651,5.109266,0.035912,0.196587,0.003356,0.007207,-0.031945,0.002507
19.295118,175.219706,-78.485965,6.912193,5.840138,10.021439,-4.127560,3.110640,1.870157,-1.147846,5.103089,0.035323,0.193399,0.002995,0.006773,-0.031111,0.002603
19.299293,176.162397,-76.520681,6.820882,6.196853,9.749443,-3.947044,3.037776,1.795082,-1.159557,5.097068,0.036487,0.191759,0.002319,0.005986,-0.030361,0.002624
19.303469,176.681302,-74.729095,6.685580,6.215083,9.955659,-4.090871,3.112690,1.856103,-1.170045,5.102264,0.036611,0.193709,0.001761,0.005280,-0.029732,0.002632
19.307644,177.332372,-73.279513,6.858163,6.187305,9.955659,-4.090871,3.112690,1.856103,-1.178817,5.102264,0.036590,0.193709,0.001244,0.004422,-0.029034,0.002631
19.311820,178.190526,-71.719818,6.575621,6.169826,10.061852,-4.118838,3.043958,2.023820,-1.188499,5.100931,0.036439,0.202304,0.000596,0.003043,-0.028586,0.002582
19.315995,178.581440,-70.627603,6.758551,5.977244,10.041113,-4.069721,3.059164,1.991658,-1.194688,5.097461,0.035664,0.200680,0.000277,0.002083,-0.028152,0.002674
19.320171,178.891750,-69.583910,6.896916,6.095268,10.687254,-4.322146,3.281396,2.223233,-1.200686,5.096700,0.036857,0.208214,0.000086,0.001170,-0.027823,0.002637
19.324346,179.131601,-68.754485,6.980374,5.963088,10.994691,-4.391858,3.083545,2.193774,-1.205206,5.092423,0.036276,0.197341,0.000039,0.000784,-0.027786,0.002634
19.328522,179.078619,-68.428306,6.905623,6.039618,10.723529,-4.081783,3.060772,2.015567,-1.205722,5.076093,0.036233,0.189624,0.000016,0.000507,-0.027669,0.002702
19.332697,179.366315,-68.225690,6.920482,6.240540,10.417711,-3.962044,3.265708,2.043820,-1.207323,5.075814,0.037141,0.200562,0.000002,0.000195,-0.027608,0.002672
19.336873,179.470537,-68.100592,6.894941,6.154484,10.417711,-3.962044,3.265708,2.043820,-1.208174,5.075814,0.036722,0.200562,0.000132,0.001468,-0.027496,0.002703
19.341048,179.552603,-67.883649,6.790439,6.266765,10.365572,-3.991561,3.252623,2.040072,-1.209712,5.079966,0.037129,0.201122,0.000458,0.002703,-0.027606,0.002693
19.345224,179.395332,-68.184935,6.810344,6.252146,10.364611,-4.060015,3.284408,1.973722,-1.208201,5.085736,0.037011,0.197074,0.000940,0.003879,-0.027768,0.002614
19.349399,179.239057,-68.556741,6.894007,5.998890,10.364611,-4.060015,3.284408,1.973722,-1.205972,5.085736,0.035948,0.197074,0.001585,0.005045,-0.028256,0.002743
19.353575,179.165266,-69.924983,6.909788,6.405006,10.447337,-4.183614,3.253860,2.042002,-1.199242,5.093281,0.037831,0.199817,0.002265,0.006108,-0.028595,0.002612
19.357751,178.684323,-70.645009,6.748135,6.027213,10.447337,-4.183614,3.253860,2.042002,-1.194568,5.093281,0.036085,0.199817,0.002928,0.006800,-0.029235,0.002669
19.361926,178.020815,-72.240025,6.731112,6.251627,10.154119,-4.199242,3.060058,2.061879,-1.185707,5.104522,0.037008,0.203458,0.003354,0.007337,-0.029934,0.002697
19.366102,177.499180,-73.855846,6.721130,6.368456,10.285484,-4.184092,3.029818,2.074213,-1.176008,5.098740,0.037548,0.201273,0.003818,0.007797,-0.030731,0.002654
19.370277,176.678373,-75.387630,6.721486,6.260948,10.684667,-4.046270,3.063443,2.004598,-1.164881,5.074398,0.037123,0.189580,0.005024,0.008909,-0.031424,0.002619
19.374453,175.836947,-77.176937,6.727706,6.147946,10.447337,-4.183614,3.253860,2.042002,-1.155166,5.093281,0.036788,0.199817,0.006015,0.009803,-0.032298,0.002588
19.378628,174.719793,-79.064310,6.886760,6.158298,10.026334,-3.942849,3.003635,1.794565,-1.142857,5.087062,0.036553,0.185578,0.007685,0.011012,-0.033189,0.002522
19.382804,173.950114,-81.106725,6.586341,6.050757,10.292962,-3.949232,2.811537,1.823787,-1.130242,5.078750,0.035819,0.179446,0.008873,0.011760,-0.034452,0.002522
19.386979,172.758632,-83.881137,6.774326,6.054534,10.451302,-3.753263,2.732957,1.889640,-1.112218,5.057165,0.036144,0.180463,0.009352,0.012085,-0.035360,0.002564
19.391155,171.221223,-86.284788,6.846484,6.111541,10.210359,-4.166261,3.080774,2.068540,-1.099166,5.099809,0.036979,0.203232,0.011501,0.013669,-0.036833,0.002510
19.395330,169.642124,-89.711726,6.693087,6.079935,10.274378,-4.093587,3.137295,1.945019,-1.077805,5.091538,0.036608,0.194202,0.012330,0.014188,-0.037997,0.002499
19.399506,167.739607,-92.115134,6.783219,6.076372,10.388554,-4.089641,3.027279,1.899512,-1.060749,5.087425,0.036799,0.186891,0.013826,0.015011,-0.039237,0.002440
19.403681,166.219800,-95.260537,6.859234,5.861107,10.553196,-4.386200,2.902117,2.043283,-1.042392,5.106294,0.036309,0.191718,0.015005,0.015690,-0.040859,0.002485
19.407857,163.895218,-98.506840,6.984687,6.088646,10.854545,-4.106240,2.856276,2.014997,-1.018091,5.074047,0.037509,0.184271,0.015877,0.016325,-0.042255,0.002467
19.412032,162.179998,-101.921942,6.882719,6.222632,10.743699,-4.015112,2.819115,1.966094,-0.996870,5.070035,0.037749,0.182174,0.017895,0.017376,-0.043651,0.002419
19.416208,159.995369,-105.127794,6.887746,6.125551,10.743699,-4.015112,2.819115,1.966094,-0.975356,5.070035,0.037537,0.182174,0.020138,0.018362,-0.045202,0.002415
19.420383,157.590332,-108.967610,6.810772,6.288791,10.476798,-4.006362,3.035131,1.936238,-0.951086,5.077634,0.038116,0.187983,0.022537,0.019487,-0.046836,0.002347
19.424559,154.339136,-112.643429,6.744267,6.090600,10.388872,-4.175332,3.175826,1.988538,-0.925052,5.094536,0.037755,0.195818,0.023955,0.020148,-0.048443,0.002309
19.428735,152.017830,-116.567118,6.909106,6.040404,10.590440,-4.093936,3.071907,1.985503,-0.898945,5.081264,0.037906,0.190053,0.025184,0.020992,-0.050134,0.002237
19.432910,148.550286,-120.222781,6.712348,6.052612,10.776260,-4.193744,2.853942,1.977010,-0.870866,5.083520,0.037570,0.182750,0.027063,0.021585,-0.051941,0.002172
19.437086,144.861660,-124.435963,6.666830,5.965536,10.476798,-4.006362,3.035131,1.936238,-0.840110,5.077634,0.037469,0.187983,0.029665,0.022491,-0.053545,0.002151
19.441261,141.404053,-128.090992,6.403185,6.242455,10.807672,-4.283234,3.244127,1.973301,-0.812076,5.089714,0.038081,0.188337,0.031515,0.023736,-0.055200,0.002162
19.445437,137.964642,-132.066578,6.896469,6.228099,10.877920,-4.201435,3.235884,2.011791,-0.782345,5.080973,0.039411,0.189462,0.034083,0.024979,-0.057031,0.002046
19.449612,133.681522,-136.549973,6.854077,6.112234,10.776260,-4.193744,2.853942,1.977010,-0.748390,5.083520,0.038640,0.182750,0.035293,0.025231,-0.058849,0.001952
19.453788,129.221918,-140.557275,6.584629,6.198434,11.318706,-4.325576,2.861085,2.028124,-0.713402,5.077424,0.038328,0.177623,0.036730,0.025577,-0.060359,0.001954
19.457963,125.019479,-144.120205,6.786121,6.456706,11.139368,-4.217483,3.025890,2.039146,-0.683216,5.074321,0.039773,0.183645,0.039545,0.026860,-0.062187,0.001844
19.462139,119.641299,-148.401048,6.632293,6.464036,11.139368,-4.217483,3.025890,2.039146,-0.645116,5.074321,0.039397,0.183645,0.039717,0.027012,-0.063808,0.001765
19.466314,114.473577,-152.145010,6.751538,6.608436,11.097211,-4.120352,2.676206,2.047247,-0.609633,5.067909,0.039610,0.180220,0.041061,0.027201,-0.065365,0.001644
19.470490,109.196499,-155.913020,6.562309,6.589617,11.097211,-4.120352,2.676206,2.047247,-0.573750,5.067909,0.038911,0.180220,0.042757,0.027886,-0.066915,0.001546
19.474665,103.373263,-159.485273,6.518853,6.666668,11.097211,-4.120352,2.676206,2.047247,-0.535945,5.067909,0.038892,0.180220,0.042616,0.027810,-0.068352,0.001472
19.478841,97.444141,-162.700874,6.705946,6.564083,11.097211,-4.120352,2.676206,2.047247,-0.498610,5.067909,0.039559,0.180220,0.044357,0.028378,-0.069709,0.001330
19.483016,91.487626,-166.044515,6.365670,6.808043,11.097211,-4.120352,2.676206,2.047247,-0.460819,5.067909,0.038423,0.180220,0.046226,0.029026,-0.071031,0.001268
19.487192,85.197051,-169.592923,6.757292,6.718885,11.097211,-4.120352,2.676206,2.047247,-0.421029,5.067909,0.039865,0.180220,0.046952,0.029361,-0.072137,0.001146
19.491367,79.028802,-172.466028,6.385020,7.055845,10.768283,-3.913589,3.100451,2.085493,-0.384793,5.060984,0.039236,0.194448,0.047681,0.029626,-0.073297,0.001021
19.495543,72.012441,-175.004137,6.521162,6.564302,10.958797,-3.986070,2.852627,1.969602,-0.342898,5.061245,0.039035,0.179406,0.047332,0.029305,-0.074305,0.000928
19.499719,64.871608,-177.261721,6.704657,6.928400,10.917905,-4.081620,2.827423,2.019266,-0.302016,5.070148,0.040086,0.183159,0.047518,0.029802,-0.075150,0.000787
19.503894,58.188261,-179.302334,6.453802,6.952094,10.951274,-3.922405,2.832809,2.023776,-0.263097,5.056323,0.038878,0.183218,0.049101,0.030210,-0.075886,0.000691
19.508070,50.884333,-181.099286,6.583101,6.842042,10.590440,-4.093936,3.071907,1.985503,-0.223828,5.081264,0.039980,0.190053,0.050076,0.030483,-0.076544,0.000548
19.512245,43.745234,-182.563056,6.468078,6.950571,10.917905,-4.081620,2.827423,2.019266,-0.181893,5.070148,0.038931,0.183159,0.050407,0.029838,-0.077043,0.000440
19.516421,36.324532,-183.913953,6.582183,6.843678,10.588581,-4.034026,3.051805,2.037845,-0.142109,5.076391,0.039915,0.193493,0.052418,0.030574,-0.077438,0.000314
19.520596,28.779854,-185.280193,6.672083,6.871740,10.590440,-4.093936,3.071907,1.985503,-0.100055,5.081264,0.040327,0.190053,0.050811,0.030577,-0.077693,0.000180
19.524772,21.138301,-186.171275,6.514475,7.054006,10.404004,-4.026100,2.994584,1.942882,-0.058865,5.081618,0.039298,0.189118,0.049813,0.029479,-0.077816,0.000050
19.528947,13.717434,-186.280597,6.335821,7.102267,10.623179,-3.942303,2.783909,2.017633,-0.016968,5.067739,0.037949,0.187549,0.048805,0.028927,-0.077799,0.000079
19.533123,6.002242,-186.648225,6.367353,7.183444,10.917152,-4.047314,2.596339,2.006659,0.026910,5.067411,0.037647,0.179227,0.048746,0.028754,-0.077667,0.000196
19.537298,-1.362913,-186.338054,6.648620,7.013476,10.393177,-3.909403,2.631186,2.046000,0.064353,5.072168,0.039118,0.191577,0.050210,0.029712,-0.077392,0.000309
19.541474,-8.867034,-185.725706,6.349015,6.927811,10.454242,-3.879705,2.605200,2.048332,0.105854,5.067747,0.037551,0.190435,0.049847,0.029304,-0.076990,0.000438
19.545649,-16.413903,-185.178025,6.539138,6.982577,10.393177,-3.909403,2.631186,2.046000,0.146822,5.072168,0.038494,0.191577,0.048682,0.029426,-0.076444,0.000551
19.549825,-23.757752,-183.609348,6.446119,6.956964,10.587153,-3.908619,2.413462,1.978674,0.188845,5.066052,0.037691,0.180383,0.045435,0.028411,-0.075796,0.000681
19.554000,-30.946439,-182.578371,6.454974,7.207168,10.694891,-3.923216,2.826228,2.009218,0.228994,5.063978,0.038539,0.186329,0.043994,0.028068,-0.075005,0.000803
19.558176,-38.088019,-180.842726,6.600913,6.706336,10.905551,-3.923820,2.633441,1.941173,0.270157,5.057768,0.038665,0.175369,0.043734,0.027895,-0.074139,0.000933
19.562351,-44.832854,-178.815770,6.760883,6.704586,10.988753,-4.025394,2.639277,1.998866,0.309125,5.063528,0.039425,0.178155,0.043837,0.028212,-0.073249,0.001046
19.566527,-51.610048,-176.873189,6.626733,7.006565,10.491369,-3.923120,3.088131,2.066127,0.344733,5.070228,0.039781,0.197931,0.043304,0.028259,-0.072142,0.001144
19.570702,-58.438996,-174.703414,6.671661,6.807588,10.708181,-3.875857,2.821886,1.921034,0.384618,5.059672,0.039178,0.179645,0.040436,0.026986,-0.070911,0.001241
19.574878,-64.885539,-171.543911,6.646626,6.723778,10.833219,-4.141493,2.586724,1.967251,0.424778,5.077540,0.038703,0.177330,0.038453,0.026236,-0.069678,0.001351
19.579054,-71.275948,-169.277083,6.657294,7.028455,10.908483,-4.117346,2.633738,1.960766,0.461730,5.073301,0.038958,0.176398,0.035544,0.025842,-0.068388,0.001466
19.583229,-77.170218,-166.252613,6.809094,6.939376,10.908483,-4.117346,2.633738,1.960766,0.497640,5.073301,0.039457,0.176398,0.032965,0.024941,-0.067023,0.001539
19.587405,-82.823607,-162.916001,6.666547,6.912988,10.908483,-4.117346,2.633738,1.960766,0.533225,5.073301,0.038897,0.176398,0.031046,0.024172,-0.065547,0.001642
19.591580,-88.571402,-159.515948,6.675444,7.065221,10.908483,-4.117346,2.633738,1.960766,0.569426,5.073301,0.039141,0.176398,0.029605,0.023898,-0.064277,0.001805
19.595756,-93.922384,-155.906893,6.737869,6.981051,9.227426,-4.815755,3.537263,2.285166,0.599020,5.193399,0.041143,0.250213,0.029354,0.024074,-0.062809,0.001858
19.599931,-99.069376,-152.835860,6.654098,6.921286,9.455020,-4.519318,3.475855,2.285528,0.631691,5.158267,0.040439,0.243266,0.027877,0.023267,-0.061285,0.001967
19.604107,-103.868530,-148.899422,6.839748,6.890951,9.207447,-4.443225,3.459800,2.345888,0.664146,5.161994,0.040997,0.253652,0.026026,0.022769,-0.059764,0.002064
19.608282,-108.381553,-145.520083,6.943151,6.962803,9.123121,-4.657897,3.407563,2.464590,0.695239,5.184449,0.041395,0.262300,0.025836,0.022344,-0.058259,0.002095
19.612458,-112.727728,-142.036701,6.669766,6.983432,8.970045,-4.646774,3.468754,2.347459,0.724905,5.190358,0.040602,0.259841,0.023530,0.021237,-0.056685,0.002161
19.616633,-116.713648,-138.146703,6.635901,6.982252,8.967381,-4.556765,3.504610,2.290422,0.754903,5.182534,0.040517,0.257141,0.021295,0.020182,-0.055180,0.002260
19.620809,-120.461764,-134.540684,6.957100,6.891569,8.828810,-4.552128,3.591533,2.269230,0.782706,5.188438,0.041178,0.262075,0.019482,0.019334,-0.053427,0.002225
19.624984,-124.190972,-130.672110,6.877766,6.710162,9.946700,-4.035348,2.971029,2.103260,0.814154,5.097797,0.039315,0.209271,0.017428,0.018029,-0.052158,0.002318
19.629160,-127.443277,-127.437060,6.887912,6.879327,9.141295,-4.107980,3.257396,2.087374,0.836354,5.134733,0.040132,0.232039,0.017511,0.018383,-0.050636,0.002349
19.633335,-130.811013,-123.874883,6.942507,6.737793,9.248373,-3.880269,3.318558,2.079641,0.862402,5.109645,0.039747,0.230104,0.015379,0.016987,-0.049155,0.002404
19.637511,-133.859878,-120.446618,6.810982,6.874402,9.180864,-3.920994,3.241027,2.205697,0.887197,5.116023,0.039839,0.239884,0.014351,0.016416,-0.047754,0.002460
