# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad), kinetic energy (J), kinetic energy error (J), potential energy (J), potential energy error (J)
8.155048,81.927314,-204.383830,6.264578,6.552122,0.727338,-43.269528,3.206027,3.251775,-0.466834,-0.016808,0.039321,0.074084,0.027913,0.022439,-0.070453,0.001294
8.159224,77.429378,-206.949657,6.230980,6.678008,0.366156,-42.770251,3.321150,2.828430,-0.438856,-0.008561,0.039124,0.077647,0.029235,0.022686,-0.071446,0.001171
8.163399,72.301272,-209.291661,5.967847,6.571754,0.366156,-42.770251,3.321150,2.828430,-0.407774,-0.008561,0.037938,0.077647,0.030112,0.023009,-0.072338,0.001131
8.167575,67.101105,-211.536686,6.241819,6.586856,0.429225,-43.564263,3.332709,3.308856,-0.377850,-0.009852,0.039380,0.076497,0.030759,0.023593,-0.073276,0.001016
8.171751,61.566204,-213.868574,6.184376,6.583126,0.349509,-42.822461,3.330831,2.788295,-0.343692,-0.008162,0.038744,0.077779,0.031049,0.023215,-0.074032,0.000918
8.175926,56.552696,-215.657541,6.109178,6.602926,0.512381,-42.851777,3.247343,2.820349,-0.313596,-0.011956,0.038224,0.075774,0.031747,0.023561,-0.074793,0.000842
8.180102,50.610565,-217.427713,6.066995,6.814508,0.748697,-44.143636,3.505596,3.429976,-0.280177,-0.016959,0.039134,0.079401,0.029411,0.023097,-0.075442,0.000746
8.184278,44.876066,-218.700978,6.160580,6.679469,0.306033,-42.853846,3.449436,2.915794,-0.248232,-0.007141,0.038998,0.080490,0.029386,0.022654,-0.076047,0.000626
8.188453,38.939443,-220.260454,5.999935,6.613771,0.290923,-42.706101,3.307433,2.841381,-0.214328,-0.006812,0.037792,0.077444,0.030413,0.022898,-0.076533,0.000548
8.192629,33.358954,-221.620624,6.217421,6.801543,0.307647,-42.656329,3.298410,2.877214,-0.182623,-0.007212,0.038738,0.077323,0.034420,0.024588,-0.076892,0.000474
8.196805,27.307774,-222.251388,6.060167,6.602961,-0.656903,-43.577802,3.732643,3.300360,-0.155253,0.015073,0.039391,0.085643,0.036540,0.024951,-0.077267,0.000353
8.200980,21.370477,-223.675543,5.956342,6.849614,-0.267639,-44.374538,3.324393,3.865337,-0.120100,0.006031,0.037859,0.074916,0.033765,0.023902,-0.077546,0.000255
8.205156,15.349169,-224.176482,5.998451,6.913016,-0.002122,-44.180385,3.532975,3.658190,-0.085081,0.000048,0.038573,0.079967,0.030679,0.023429,-0.077742,0.000140
8.209332,9.334514,-224.813874,6.093046,6.742186,0.794812,-43.432272,3.300939,3.294107,-0.047047,-0.018298,0.038170,0.075989,0.029101,0.022300,-0.077818,0.000045
8.213507,3.524375,-224.946853,5.815563,6.717064,0.658777,-43.366666,3.224697,3.302006,-0.015780,-0.015190,0.036618,0.074351,0.032653,0.023084,-0.077820,0.000042
8.217683,-2.419982,-225.127883,5.775265,6.818196,0.172141,-43.378754,3.776522,3.240303,0.014261,-0.003968,0.037964,0.087058,0.034993,0.024289,-0.077748,0.000140
8.221858,-8.863002,-225.365905,6.094662,6.693036,-0.664896,-44.726132,3.795584,3.754413,0.045353,0.014865,0.039712,0.084853,0.035638,0.024818,-0.077583,0.000233
8.226034,-14.664888,-224.884487,5.782251,6.984682,-0.318109,-44.279773,3.677618,3.376026,0.079271,0.007184,0.037857,0.083052,0.032202,0.023531,-0.077286,0.000342
8.230210,-20.921453,-224.662031,5.991020,6.970697,0.555814,-43.563412,3.217806,3.176900,0.118043,-0.012758,0.037359,0.073859,0.030227,0.022647,-0.076953,0.000433
8.234385,-26.691043,-223.774478,5.956312,6.614877,0.555814,-43.563412,3.217806,3.176900,0.150058,-0.012758,0.037217,0.073859,0.029633,0.022377,-0.076518,0.000529
8.238561,-32.699288,-222.807473,5.951107,6.798659,0.601951,-43.592209,3.192819,3.173963,0.183722,-0.013808,0.037194,0.073236,0.027403,0.021819,-0.076096,0.000635
8.242737,-38.389649,-221.905507,6.021575,6.578585,-0.285660,-44.309170,3.671038,3.369430,0.211350,0.006447,0.038910,0.082849,0.027045,0.022329,-0.075460,0.000731
8.246912,-44.028703,-220.623860,6.192877,6.711427,0.644372,-43.678321,3.201423,3.131056,0.247300,-0.014752,0.038347,0.073287,0.025187,0.021465,-0.074868,0.000817
8.251088,-49.702687,-219.038328,6.213307,6.868500,0.297168,-42.946967,3.244361,2.716903,0.276661,-0.006919,0.038449,0.075541,0.025404,0.021700,-0.074275,0.000916
8.255264,-55.220853,-218.222307,5.957280,6.678510,-0.782899,-44.278136,3.958769,3.287028,0.303306,0.017680,0.039389,0.089389,0.026726,0.022606,-0.073511,0.001033
8.259439,-60.546410,-216.161133,6.182087,6.723038,-0.782899,-44.278136,3.958769,3.287028,0.334623,0.017680,0.040426,0.089389,0.025466,0.022201,-0.072717,0.001118
8.263615,-65.766898,-214.385992,6.164621,6.713089,-0.842630,-44.178106,3.949084,3.334615,0.364406,0.019071,0.040311,0.089369,0.024329,0.021773,-0.071900,0.001212
8.267791,-70.610563,-212.422455,6.269736,6.591677,-0.871570,-44.105233,3.965230,3.293881,0.392799,0.019759,0.040678,0.089881,0.023198,0.021386,-0.070917,0.001312
8.271966,-75.924297,-210.330718,6.350480,6.689881,-1.169058,-44.979553,3.795168,3.528578,0.424599,0.025985,0.040925,0.084343,0.021036,0.019937,-0.070033,0.001373
8.276142,-80.320414,-208.055263,6.277756,6.535067,-1.249598,-44.934687,3.748676,3.524445,0.451364,0.027802,0.040455,0.083389,0.019739,0.019154,-0.069083,0.001467
8.280318,-84.944442,-206.070039,6.396108,6.719960,-1.331834,-44.913847,3.698841,3.539602,0.478598,0.029644,0.040940,0.082315,0.018979,0.018937,-0.068079,0.001546
8.284493,-89.318823,-203.790839,6.362930,6.669628,-1.003898,-44.373656,3.879397,3.475579,0.505899,0.022620,0.040980,0.087399,0.017372,0.018227,-0.067117,0.001527
8.288669,-93.735778,-201.443698,6.124679,6.531359,-0.767148,-43.081949,3.689635,2.584343,0.530854,0.017805,0.038762,0.085622,0.017148,0.017672,-0.066163,0.001589
8.292845,-97.689814,-198.992235,6.032701,6.364938,-1.571304,-43.818138,3.798662,2.776860,0.554579,0.035844,0.038779,0.086610,0.016304,0.017338,-0.065056,0.001670
8.297020,-101.527607,-196.769083,6.257907,6.432072,-0.790695,-43.359966,3.723128,2.557619,0.581040,0.018234,0.039096,0.085844,0.015110,0.016711,-0.064144,0.001771
8.301196,-105.126359,-194.542630,6.348538,6.674987,-1.707128,-44.035552,3.727759,2.928395,0.602042,0.038748,0.040187,0.084566,0.014302,0.016403,-0.062999,0.001812
8.305372,-108.969445,-191.891285,6.445710,6.641728,-1.071773,-43.145869,3.622909,2.443100,0.627560,0.024836,0.039651,0.083929,0.013635,0.016062,-0.062017,0.001895
8.309547,-112.013419,-189.337093,6.531331,6.490007,-1.682608,-43.818863,3.760463,2.736162,0.648724,0.038380,0.040305,0.085725,0.012186,0.015191,-0.060964,0.001919
8.313723,-115.277186,-186.968507,6.428995,6.363773,-1.667560,-43.808318,3.732652,2.790213,0.670816,0.038047,0.039671,0.085115,0.011358,0.014584,-0.060001,0.001970
8.317898,-117.778004,-184.962241,6.244390,6.398258,-1.146381,-43.785061,3.891853,3.211091,0.690476,0.026176,0.039743,0.088845,0.010118,0.013818,-0.058811,0.002059
8.322074,-121.101213,-182.093310,6.394419,6.574540,-1.140977,-43.691018,4.140261,2.660603,0.714138,0.026109,0.040387,0.094711,0.008131,0.012372,-0.058062,0.002061
8.326250,-123.263499,-180.224580,6.353148,6.507328,-1.445640,-43.747389,3.884414,2.731499,0.728705,0.033033,0.039776,0.088719,0.007771,0.011983,-0.056959,0.002120
8.330425,-125.709193,-177.802265,6.315946,6.472027,-1.487688,-44.391263,3.730750,3.227725,0.749744,0.033501,0.039979,0.083983,0.006064,0.010634,-0.056135,0.002161
8.334601,-128.223794,-175.811586,6.586560,6.422300,-1.162325,-43.498491,3.900374,2.810855,0.765154,0.026715,0.040082,0.089620,0.005398,0.009999,-0.055388,0.002157
8.338777,-130.257609,-174.065919,6.469231,6.494391,-1.458668,-43.584718,3.686708,2.637327,0.778910,0.033455,0.039455,0.084517,0.005035,0.009595,-0.054488,0.002181
8.342952,-132.312269,-172.186930,6.484634,6.433400,-1.486639,-43.910375,3.599745,2.665218,0.795236,0.033843,0.039238,0.081911,0.003933,0.008494,-0.053868,0.002220
8.347128,-133.766662,-170.398080,6.447310,6.550086,-1.527628,-43.585622,3.691587,2.637391,0.806343,0.035035,0.039515,0.084620,0.003795,0.008342,-0.053149,0.002227
8.351304,-135.447711,-168.585111,6.242264,6.567382,-1.595132,-43.456322,3.715404,2.696773,0.819070,0.036690,0.039168,0.085413,0.002890,0.007266,-0.052392,0.002261
8.355479,-136.798807,-166.734059,6.370806,6.528353,-1.453456,-43.521352,3.653566,2.695072,0.832288,0.033384,0.039292,0.083881,0.002014,0.006084,-0.051950,0.002293
8.359655,-138.120252,-165.861633,6.519509,6.447714,-1.679097,-43.548284,3.714543,2.824938,0.839943,0.038538,0.039565,0.085207,0.001907,0.005962,-0.051213,0.002302
8.363831,-139.440760,-164.271565,6.251035,6.546440,-1.517738,-43.740333,3.749898,2.809284,0.852588,0.034685,0.039286,0.085657,0.001364,0.004998,-0.050875,0.002326
8.368006,-140.314257,-163.135198,6.538076,6.437862,-1.689797,-43.392234,3.722191,2.772722,0.858348,0.038923,0.039489,0.085686,0.001093,0.004512,-0.050520,0.002342
8.372182,-141.126234,-162.357931,6.410038,6.509421,-1.816694,-43.477877,3.775136,2.832101,0.864360,0.041760,0.039556,0.086720,0.000788,0.003816,-0.049932,0.002390
8.376358,-142.056703,-161.085419,6.532737,6.598884,-1.615302,-43.621601,3.818211,2.778127,0.874257,0.037013,0.040035,0.087442,0.000422,0.002828,-0.049669,0.002353
8.380533,-142.522001,-160.567060,6.553655,6.458269,-1.352304,-43.543366,3.602088,2.711348,0.878646,0.031047,0.039272,0.082667,0.000320,0.002450,-0.049494,0.002407
8.384709,-143.040305,-160.255116,6.531106,6.549131,-1.726683,-43.805298,3.721395,3.024105,0.881560,0.039397,0.040073,0.084865,0.000166,0.001779,-0.049197,0.002372
8.388885,-143.318491,-159.471142,6.311691,6.479295,-1.647692,-43.897433,3.653720,2.959251,0.886501,0.037517,0.039333,0.083154,0.000012,0.000473,-0.049033,0.002443
8.393060,-143.967254,-159.286426,6.539336,6.747557,-1.586458,-43.778136,3.721571,2.875136,0.889225,0.036223,0.040418,0.084932,0.000040,0.000872,-0.048910,0.002437
8.397236,-144.035612,-159.341184,6.561798,6.568115,-1.631398,-44.292980,3.660228,3.123151,0.891258,0.036815,0.040251,0.082566,0.000234,0.002099,-0.048923,0.002446
8.401412,-143.879780,-159.161951,6.518493,6.683779,-1.174070,-43.817629,4.014105,2.814642,0.891035,0.026788,0.040406,0.091560,0.000381,0.002694,-0.049064,0.002425
8.405587,-143.576250,-159.123071,6.637840,6.663360,-1.392529,-43.653685,3.633180,2.745551,0.888712,0.031889,0.040139,0.083167,0.000506,0.003085,-0.049303,0.002399
8.409763,-143.514803,-159.953469,6.636884,6.521192,-1.521920,-43.700069,3.710208,2.828164,0.884740,0.034812,0.039839,0.084829,0.000588,0.003316,-0.049566,0.002366
8.413938,-142.848465,-160.389503,6.475979,6.537452,-1.451731,-43.587788,3.667121,2.732171,0.880368,0.033294,0.039434,0.084064,0.001142,0.004612,-0.049752,0.002396
8.418114,-142.187023,-160.929884,6.466054,6.502062,-1.084465,-43.631170,4.213348,2.794743,0.877259,0.024850,0.040033,0.096521,0.001778,0.005801,-0.050080,0.002363
8.422290,-141.357203,-161.759312,6.456321,6.483458,-0.905362,-43.691687,4.041208,2.714367,0.871769,0.020719,0.039665,0.092463,0.002448,0.006724,-0.050380,0.002363
8.426465,-140.629314,-162.621494,6.464256,6.542461,-0.648115,-43.739254,4.063141,2.694410,0.866725,0.014817,0.039832,0.092879,0.003491,0.008085,-0.051102,0.002339
8.430641,-139.723097,-164.206598,6.500289,6.463855,-1.231915,-43.642229,4.124041,2.727209,0.854489,0.028220,0.039853,0.094438,0.003949,0.008612,-0.051534,0.002341
8.434817,-138.292665,-164.858830,6.475392,6.680794,-1.202309,-43.723819,3.593342,2.926498,0.847108,0.027491,0.040138,0.082141,0.004774,0.009460,-0.052174,0.002263
8.438992,-137.226730,-166.436297,6.258536,6.590152,-1.247450,-43.587036,3.659343,2.711207,0.836083,0.028612,0.039191,0.083905,0.005481,0.010061,-0.053009,0.002276
8.443168,-135.888031,-168.331573,6.558078,6.477310,-1.713594,-43.518817,3.834556,2.831372,0.821530,0.039356,0.039938,0.088013,0.005619,0.010266,-0.053693,0.002242
8.447344,-134.264706,-169.886050,6.483954,6.464684,-1.705672,-43.554872,3.820997,2.850415,0.809449,0.039141,0.039801,0.087631,0.006233,0.010782,-0.054397,0.002210
8.451519,-132.444738,-171.485712,6.526388,6.473768,-1.450043,-43.466308,3.725686,2.744437,0.796885,0.033348,0.039701,0.085645,0.006742,0.011239,-0.055312,0.002177
8.455695,-130.562587,-173.689110,6.462679,6.440121,-1.713594,-43.518817,3.834556,2.831372,0.780297,0.039356,0.039754,0.088013,0.006656,0.011179,-0.056027,0.002149
8.459871,-128.677438,-175.508137,6.521157,6.450642,-1.521093,-43.624811,3.711941,2.841199,0.767152,0.034853,0.039782,0.085015,0.008401,0.012478,-0.056856,0.002108
8.464046,-126.559433,-177.550890,6.548890,6.384263,-1.422664,-43.679082,3.700643,2.779647,0.751686,0.032559,0.039655,0.084659,0.010081,0.013595,-0.057701,0.002089
8.468222,-124.231296,-179.699461,6.343354,6.577735,-1.094322,-43.655695,3.992962,2.796066,0.735641,0.025062,0.040005,0.091422,0.011483,0.014843,-0.058461,0.002053
8.472398,-121.471452,-181.516502,6.416654,6.429965,-1.070570,-44.512570,3.498734,3.376194,0.720986,0.024046,0.039961,0.078577,0.013268,0.015950,-0.059613,0.001968
8.476573,-118.897728,-184.044484,6.328236,6.529382,-1.190582,-43.801053,3.543209,2.859536,0.698253,0.027175,0.039332,0.080853,0.013481,0.015805,-0.060611,0.001904
8.480749,-115.890824,-186.083317,6.069497,6.659696,-1.249513,-43.755768,3.722959,2.564369,0.678071,0.028549,0.038995,0.085032,0.013366,0.015868,-0.061554,0.001955
8.484925,-113.144382,-188.494829,6.382061,6.692868,-1.308597,-43.951584,4.118039,3.011274,0.658509,0.029765,0.041040,0.093634,0.014972,0.017255,-0.062662,0.001876
8.489100,-109.575206,-191.131091,6.415986,6.360829,-1.280036,-44.113871,4.166124,2.887785,0.634880,0.029008,0.040653,0.094380,0.016326,0.017868,-0.063657,0.001780
8.493276,-106.122161,-193.295012,6.023378,6.398879,-1.168798,-44.085514,4.244056,2.878171,0.613002,0.026506,0.039763,0.096217,0.017941,0.018436,-0.064476,0.001774
8.497452,-103.150202,-195.807641,6.384134,6.710603,-1.222678,-45.035639,3.670785,3.334436,0.594462,0.027142,0.040688,0.081473,0.020210,0.019754,-0.065687,0.001719
8.501627,-99.089688,-198.328296,6.373733,6.539432,-1.065078,-44.072391,4.273224,2.909375,0.566091,0.024162,0.041193,0.096916,0.020148,0.019703,-0.066723,0.001636
8.505803,-94.785997,-200.548067,6.314663,6.525959,-0.666167,-43.800762,4.241087,2.674860,0.540755,0.015208,0.040824,0.096809,0.021992,0.020300,-0.067674,0.001536
8.509978,-90.705409,-202.706399,6.408993,6.392071,-0.689594,-44.215679,3.558631,3.195562,0.516525,0.015595,0.039975,0.080472,0.023655,0.020905,-0.068726,0.001464
8.514154,-86.644031,-205.047364,6.419709,6.526559,-0.627615,-43.185867,3.744099,2.638093,0.488466,0.014532,0.040083,0.086684,0.023394,0.020719,-0.069678,0.001371
8.518330,-82.308187,-207.252662,6.265929,6.530615,-0.781314,-43.407021,3.738215,2.519726,0.461712,0.017998,0.039553,0.086099,0.024364,0.021174,-0.070682,0.001267
8.522505,-77.571265,-209.750991,6.044669,6.639485,-1.210539,-44.067810,3.634123,2.983497,0.431868,0.027463,0.038881,0.082425,0.024896,0.021075,-0.071582,0.001196
8.526681,-72.793213,-211.714470,6.144053,6.647226,-1.264391,-44.099526,3.562885,3.020251,0.403348,0.028663,0.039143,0.080749,0.026181,0.021597,-0.072364,0.001111
8.530857,-67.986200,-213.518266,6.172604,6.558097,-0.603150,-43.292123,3.531139,2.517157,0.376919,0.013931,0.038779,0.081554,0.026695,0.021710,-0.073228,0.001047
8.535032,-62.418412,-214.841977,6.213028,6.746424,-0.708912,-43.412953,3.707536,2.588457,0.345530,0.016328,0.039705,0.085384,0.026874,0.022087,-0.073983,0.000932
8.539208,-57.317807,-216.930284,6.004107,6.656510,-1.002528,-44.471519,3.492196,3.364180,0.315627,0.022539,0.038567,0.078505,0.028522,0.022725,-0.074685,0.000845
8.543384,-52.264947,-218.493414,6.012080,6.628071,-0.831528,-43.044012,3.694139,2.497659,0.285163,0.019316,0.038606,0.085798,0.029935,0.023242,-0.075276,0.000757
8.547559,-46.824481,-220.123699,5.881926,6.684463,-0.696093,-44.448112,3.621093,3.632482,0.256780,0.015660,0.038289,0.081458,0.030998,0.023452,-0.075881,0.000676
8.551735,-41.124230,-221.465437,6.092616,6.589242,-0.809849,-44.599705,3.587784,3.552785,0.224109,0.018156,0.039093,0.080431,0.030608,0.023461,-0.076417,0.000588
8.555911,-35.162037,-222.107665,6.128313,6.633784,-0.914225,-44.678605,3.771203,3.583161,0.190678,0.020459,0.039890,0.084388,0.030162,0.023398,-0.076846,0.000487
8.560086,-29.246796,-223.514274,6.183804,6.675230,-0.595145,-44.848343,3.583018,3.474020,0.159011,0.013269,0.039550,0.079884,0.029577,0.023136,-0.077197,0.000385
8.564262,-23.631287,-224.056310,6.063365,6.547825,-0.676648,-44.794406,3.559309,3.560378,0.127358,0.015104,0.038942,0.079450,0.029445,0.022488,-0.077478,0.000285
8.568438,-17.346101,-224.493378,6.125653,6.896269,-0.246903,-44.706815,3.363454,3.736197,0.094823,0.005523,0.038740,0.075233,0.030771,0.022828,-0.077673,0.000189
8.572613,-11.571162,-224.726731,6.143774,6.597625,-0.203413,-44.541756,3.258602,3.582294,0.063006,0.004567,0.038532,0.073158,0.032394,0.023726,-0.077785,0.000100
8.576789,-5.957812,-224.842033,6.193271,6.829379,-0.011578,-44.514411,3.312612,3.693573,0.032963,0.000260,0.038932,0.074417,0.033065,0.023622,-0.077828,0.000001
8.580965,-0.087882,-225.446101,5.780099,6.859027,-0.010450,-44.694004,3.367310,3.796664,0.000428,0.000234,0.037009,0.075341,0.031307,0.022796,-0.077779,0.000101
8.585140,6.299445,-225.463273,5.793932,6.884135,-0.065331,-44.586216,3.364753,3.839717,-0.035174,0.001465,0.037028,0.075466,0.030080,0.022439,-0.077645,0.000204
8.589316,12.453322,-224.553486,6.065096,6.740064,0.103198,-44.529030,3.330554,3.712284,-0.068495,-0.002318,0.038367,0.074795,0.030814,0.022898,-0.077439,0.000286
8.593492,17.845936,-223.998183,5.701829,6.770975,-0.111296,-44.888035,3.345362,3.658918,-0.099924,0.002479,0.036790,0.074527,0.030830,0.022788,-0.077172,0.000386
8.597667,23.794251,-223.410738,6.133338,6.788701,0.410502,-44.343532,3.152227,3.724529,-0.129852,-0.009257,0.038270,0.071085,0.032353,0.023800,-0.076783,0.000482
8.601843,29.358402,-222.587832,5.933500,6.649045,-0.066948,-44.789797,3.349104,3.730524,-0.164012,0.001495,0.037934,0.074774,0.031914,0.023542,-0.076308,0.000579
8.606018,35.355973,-221.425058,5.889797,6.851956,-0.066948,-44.789797,3.349104,3.730524,-0.197917,0.001495,0.037846,0.074774,0.030228,0.022786,-0.075823,0.000678
8.610194,41.259695,-220.313843,6.208686,6.718414,0.502716,-44.217399,3.119211,3.438742,-0.227442,-0.011369,0.038616,0.070539,0.029486,0.022590,-0.075139,0.000788
8.614370,46.894551,-218.474380,6.066191,6.667014,-0.010450,-44.694004,3.367310,3.796664,-0.263628,0.000234,0.038836,0.075341,0.027327,0.022072,-0.074453,0.000878
8.618545,52.386044,-217.293999,5.969446,6.871548,-0.141444,-44.763699,3.464351,3.793650,-0.295538,0.003160,0.038743,0.077392,0.026935,0.022005,-0.073781,0.000945
8.622721,57.754062,-215.249207,5.987583,6.811976,0.397703,-44.396174,3.159002,3.686312,-0.323884,-0.008958,0.038147,0.071153,0.026440,0.021725,-0.072966,0.001024
8.626897,62.774773,-213.202057,5.965133,6.754492,0.136154,-44.404627,3.060856,3.336818,-0.355336,-0.003066,0.037826,0.068931,0.024626,0.020878,-0.072107,0.001147
8.631072,68.032770,-211.144190,6.271403,6.761600,0.248732,-44.258933,3.043791,3.294775,-0.385815,-0.005620,0.039148,0.068771,0.023760,0.020957,-0.071204,0.001240
8.635248,73.190417,-209.215905,6.196065,6.738189,0.275284,-43.967084,3.324118,3.514192,-0.415549,-0.006261,0.039459,0.075603,0.023813,0.021113,-0.070305,0.001326
8.639424,77.827309,-206.707369,6.276092,6.728731,0.379982,-43.600718,3.238053,3.598998,-0.443307,-0.008715,0.039711,0.074264,0.022372,0.020354,-0.069358,0.001386
8.643599,82.351970,-204.420587,6.175143,6.591418,0.400336,-43.439797,3.309643,3.373554,-0.470883,-0.009216,0.039249,0.076186,0.020988,0.019732,-0.068302,0.001495
8.647775,86.997896,-201.970670,6.348550,6.696967,0.400336,-43.439797,3.309643,3.373554,-0.499960,-0.009216,0.040073,0.076186,0.019325,0.019168,-0.067181,0.001576
8.651951,91.371601,-199.272891,6.287106,6.732597,0.285290,-43.532636,3.364520,3.391655,-0.529213,-0.006553,0.040111,0.077286,0.018325,0.018535,-0.066277,0.001609
8.656126,95.284035,-197.896951,6.343032,6.522632,0.335523,-43.656049,3.245716,3.008527,-0.551801,-0.007685,0.039427,0.074345,0.018999,0.018856,-0.065177,0.001699
8.660302,99.368405,-195.392297,6.412242,6.463974,0.603698,-44.049395,3.298946,3.263917,-0.578193,-0.013704,0.039952,0.074885,0.018264,0.018417,-0.064086,0.001775
8.664478,103.024330,-192.683187,6.561404,6.269265,0.603698,-44.049395,3.298946,3.263917,-0.603360,-0.013704,0.040200,0.074885,0.016616,0.017703,-0.062981,0.001809
8.668653,106.713162,-190.312973,6.448027,6.234052,0.332895,-43.779045,3.410363,2.995238,-0.627948,-0.007604,0.039575,0.077897,0.015405,0.016904,-0.061781,0.001903
8.672829,110.389476,-187.925177,6.542689,6.403927,0.295442,-44.218638,3.259659,3.340319,-0.653728,-0.006681,0.040201,0.073715,0.013435,0.015875,-0.060645,0.001906
8.677005,113.667780,-184.840368,6.270348,6.370549,0.183259,-43.746287,3.317710,3.019955,-0.677368,-0.004189,0.039083,0.075839,0.012447,0.015221,-0.059666,0.002000
8.681180,116.474063,-182.598052,6.716087,6.197202,0.183259,-43.746287,3.317710,3.019955,-0.697203,-0.004189,0.040033,0.075839,0.011412,0.014633,-0.058492,0.002024
8.685356,119.603271,-180.146207,6.319286,6.330593,0.295442,-44.218638,3.259659,3.340319,-0.720375,-0.006681,0.039429,0.073715,0.010220,0.013757,-0.057531,0.002086
8.689532,122.145164,-177.851293,6.608624,6.338621,0.007354,-43.790612,3.217859,3.097883,-0.738894,-0.000168,0.039800,0.073483,0.009471,0.013332,-0.056458,0.002154
8.693707,124.691006,-174.514209,6.778508,6.194653,-0.393385,-42.685199,3.496691,3.110834,-0.759152,0.009216,0.040203,0.081914,0.008748,0.012942,-0.055539,0.002164
8.697883,127.118208,-172.152650,6.581337,6.336838,-0.053710,-42.607339,3.214419,3.158709,-0.776153,0.001261,0.039693,0.075443,0.007598,0.012017,-0.054515,0.002203
8.702058,129.472143,-170.178233,6.451439,6.337581,0.118604,-43.221353,3.183501,3.385032,-0.794749,-0.002744,0.039667,0.073656,0.005785,0.010427,-0.053628,0.002249
8.706234,131.396869,-167.945801,6.536498,6.293820,0.073850,-43.083092,3.170894,3.470696,-0.810610,-0.001714,0.039868,0.073599,0.004936,0.009700,-0.052641,0.002325
8.710410,133.633977,-165.837770,6.641499,6.196948,0.106607,-43.220654,3.060128,4.017126,-0.827967,-0.002467,0.040555,0.070802,0.003916,0.008675,-0.051965,0.002348
8.714585,135.172710,-163.949276,6.487026,6.372963,-0.002853,-42.708346,3.255362,3.834385,-0.839689,0.000067,0.040522,0.076223,0.004034,0.008900,-0.051355,0.002336
8.718761,136.581006,-162.113198,6.775232,6.132523,-0.291780,-41.915942,3.229137,3.567691,-0.850175,0.006961,0.039946,0.077037,0.003871,0.008588,-0.050536,0.002393
8.722937,138.316079,-160.562551,6.899676,6.239016,-0.386594,-42.136393,3.231869,3.575819,-0.864093,0.009175,0.040435,0.076698,0.002957,0.007495,-0.049986,0.002388
8.727112,139.349575,-159.083920,6.695703,6.336580,0.022340,-42.337458,3.098176,3.430995,-0.873351,-0.000528,0.040035,0.073178,0.002549,0.007057,-0.049194,0.002498
8.731288,140.226527,-157.349392,6.798643,6.188366,0.211281,-43.138882,3.273267,4.136751,-0.886555,-0.004898,0.041423,0.075877,0.001410,0.005249,-0.048609,0.002431
8.735464,141.859043,-156.111837,6.849005,6.033936,0.178863,-42.802473,3.080552,3.722134,-0.896205,-0.004179,0.039999,0.071971,0.000810,0.003911,-0.048212,0.002432
8.739639,142.379050,-154.924923,6.796391,6.179068,-0.231351,-42.387366,3.100104,3.457016,-0.902721,0.005458,0.039812,0.073137,0.000659,0.003529,-0.047668,0.002545
8.743815,143.130111,-154.141475,7.005171,6.099735,-0.249027,-43.047525,3.260858,4.129342,-0.911595,0.005785,0.041368,0.075750,0.000552,0.003299,-0.047544,0.002463
8.747991,143.712228,-153.479336,6.915488,6.107280,-0.499093,-42.204452,3.373890,3.464628,-0.913608,0.011825,0.039967,0.079936,0.000730,0.003721,-0.047339,0.002472
8.752166,144.226070,-153.044347,6.903645,6.142393,-0.367766,-42.240898,3.383399,3.449372,-0.916939,0.008706,0.040015,0.080095,0.000403,0.002765,-0.046928,0.002472
8.756342,144.330399,-152.361278,6.928821,5.942134,-0.313644,-43.033113,3.361175,3.563283,-0.923566,0.007288,0.039815,0.078105,0.000050,0.000976,-0.046643,0.002545
8.760518,144.630913,-152.014132,6.684533,6.270566,-0.374988,-43.455880,3.362837,3.840753,-0.928162,0.008629,0.040853,0.077383,0.000004,0.000297,-0.046349,0.002499
8.764693,144.995651,-151.588353,6.555633,6.114877,-0.494743,-43.730690,3.415921,3.713603,-0.932862,0.011313,0.039973,0.078109,0.000159,0.001749,-0.046482,0.002509
8.768869,145.300435,-151.537620,6.743630,6.212583,-0.482983,-42.982316,3.464378,3.532263,-0.930738,0.011236,0.040188,0.080595,0.000272,0.002286,-0.046609,0.002513
8.773045,145.103157,-151.469730,6.785065,6.397098,-0.682577,-42.451725,3.505699,3.236876,-0.928707,0.016078,0.040324,0.082569,0.000563,0.003290,-0.046630,0.002545
8.777220,145.148535,-151.602990,6.759995,6.479766,-0.843746,-42.350695,3.544302,3.456831,-0.928357,0.019920,0.040851,0.083672,0.001102,0.004613,-0.046998,0.002516
8.781396,144.476196,-151.993417,6.843459,6.340654,-0.498300,-42.159490,3.429870,3.440632,-0.922443,0.011819,0.040564,0.081349,0.001413,0.005246,-0.047231,0.002501
8.785571,144.172893,-152.587107,6.790139,6.281646,-0.773582,-41.915256,3.519531,3.540583,-0.918688,0.018454,0.040439,0.083954,0.001502,0.005379,-0.047662,0.002475
8.789747,143.887393,-154.536128,6.811828,6.210309,-0.102461,-42.993846,3.262453,3.614975,-0.911703,0.002383,0.040220,0.075882,0.001913,0.006032,-0.048181,0.002447
