# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad), kinetic energy (J), kinetic energy error (J), potential energy (J), potential energy error (J)
26.051412,-123.497686,-406.884924,11.481501,10.115457,nan,nan,nan,nan,0.294683,nan,0.026746,nan,0.135849,0.043471,-0.116293,0.001190
26.056098,-152.239732,-397.433488,11.479842,10.604469,nan,nan,nan,nan,0.365816,nan,0.026719,nan,0.099046,0.037131,-0.114608,0.001313
26.060784,-166.489489,-391.665938,11.652630,10.423901,nan,nan,nan,nan,0.401939,nan,0.026959,nan,0.083420,0.033785,-0.110965,0.001501
26.065471,-193.076699,-379.018445,11.436781,10.745514,nan,nan,nan,nan,0.471149,nan,0.026560,nan,0.055877,0.027712,-0.108992,0.001591
26.070157,-205.841136,-372.401932,11.401841,10.693654,nan,nan,nan,nan,0.504944,nan,0.026416,nan,0.053489,0.027058,-0.106882,0.001690
26.074844,-218.406634,-365.253694,11.468261,10.631463,nan,nan,nan,nan,0.538917,nan,0.026444,nan,0.050784,0.026183,-0.104521,0.001743
26.079530,-231.304751,-357.089604,11.187939,10.376645,nan,nan,nan,nan,0.574792,nan,0.025747,nan,0.048227,0.025379,-0.102449,0.001875
26.084217,-241.931611,-350.079555,11.420948,10.952849,nan,nan,nan,nan,0.604712,nan,0.026488,nan,0.047393,0.025537,-0.100113,0.001948
26.088903,-252.911595,-341.849131,11.230246,11.099741,nan,nan,nan,nan,0.636963,nan,0.026301,nan,0.044673,0.024635,-0.097721,0.002010
26.093589,-263.565660,-333.648764,11.018985,11.157618,nan,nan,nan,nan,0.668582,nan,0.026041,nan,0.042807,0.023988,-0.095287,0.002108
26.098284,-273.940706,-325.552121,11.214278,11.150306,nan,nan,nan,nan,0.699518,nan,0.026295,nan,0.041016,0.023714,-0.092904,0.002199
26.102970,-283.000270,-317.041022,11.383276,11.125092,nan,nan,nan,nan,0.728728,nan,0.026518,nan,0.056311,0.027871,-0.090465,0.002251
26.107657,-292.281390,-308.951135,11.159007,11.212179,nan,nan,nan,nan,0.757679,nan,0.026297,nan,0.062440,0.029288,-0.087911,0.002310
26.112343,-301.174414,-300.172171,11.073256,11.199422,nan,nan,nan,nan,0.787065,nan,0.026191,nan,0.075327,0.032442,-0.085437,0.002404
26.117030,-309.433211,-291.786074,11.212190,11.351311,nan,nan,nan,nan,0.814742,nan,0.026536,nan,0.070211,0.031543,-0.080363,0.002519
26.121716,-324.586564,-274.191630,10.888041,11.504344,nan,nan,nan,nan,0.869363,nan,0.026481,nan,0.047191,0.025917,-0.077925,0.002584
26.126402,-331.549569,-265.967165,10.949099,11.532415,nan,nan,nan,nan,0.894719,nan,0.026603,nan,0.037493,0.023280,-0.073148,0.002738
26.131089,-343.773397,-249.501471,11.141738,11.743317,nan,nan,nan,nan,0.942982,nan,0.027166,nan,0.023298,0.018364,-0.070731,0.002783
26.135775,-349.567803,-241.231675,11.056847,11.752855,nan,nan,nan,nan,0.966755,nan,0.027154,nan,0.021292,0.017668,-0.068542,0.002842
26.140462,-354.945968,-233.988077,11.030593,11.869226,nan,nan,nan,nan,0.987966,nan,0.027336,nan,0.019746,0.016993,-0.066268,0.002905
26.145148,-359.761963,-226.112010,10.901764,12.011214,nan,nan,nan,nan,1.009681,nan,0.027553,nan,0.017765,0.015983,-0.064069,0.002884
26.149843,-364.192069,-218.500601,10.829667,11.690476,nan,nan,nan,nan,1.030406,nan,0.027004,nan,0.015888,0.015042,-0.062007,0.002976
26.154529,-368.356666,-211.490915,11.060597,11.908041,nan,nan,nan,nan,1.049603,nan,0.027554,nan,0.014484,0.014311,-0.059980,0.002957
26.159216,-372.144128,-204.526070,10.702170,11.735524,nan,nan,nan,nan,1.068269,nan,0.027091,nan,0.017622,0.015817,-0.058048,0.002926
26.163902,-375.726139,-197.956501,10.764339,11.417611,nan,nan,nan,nan,1.085889,nan,0.026558,nan,0.018199,0.015998,-0.056250,0.002970
26.168588,-379.232003,-191.997027,10.829827,11.496593,nan,nan,nan,nan,1.102139,nan,0.026734,nan,0.019741,0.016437,-0.054418,0.002917
26.173275,-381.620718,-185.395989,10.946353,11.073561,nan,nan,nan,nan,1.118563,nan,0.026043,nan,0.018572,0.015971,-0.051242,0.003057
26.177961,-387.097868,-174.759670,10.920789,11.542177,nan,nan,nan,nan,1.146728,nan,0.026934,nan,0.011534,0.012634,-0.049750,0.003068
26.182648,-389.309377,-169.651904,10.556500,11.567754,nan,nan,nan,nan,1.159833,nan,0.026874,nan,0.008423,0.010908,-0.047253,0.002996
26.187334,-393.054551,-161.196599,10.616932,11.117579,nan,nan,nan,nan,1.181603,nan,0.026003,nan,0.003851,0.007317,-0.045355,0.003109
26.192021,-395.294623,-154.581416,10.687974,11.478467,nan,nan,nan,nan,1.198026,nan,0.026804,nan,0.001795,0.004991,-0.044600,0.003023
26.196715,-396.599054,-152.129271,10.569735,11.111682,nan,nan,nan,nan,1.204521,nan,0.025999,nan,0.001063,0.003779,-0.043511,0.003172
26.201401,-397.641255,-148.279871,10.405672,11.684450,nan,nan,nan,nan,1.213869,nan,0.027183,nan,0.000560,0.002792,-0.043065,0.003156
26.206088,-398.779162,-146.971240,10.642935,11.588537,nan,nan,nan,nan,1.217690,nan,0.027011,nan,0.000364,0.002235,-0.042597,0.003087
26.210774,-398.875994,-145.194205,10.392630,11.300000,nan,nan,nan,nan,1.221697,nan,0.026380,nan,0.000197,0.001626,-0.042354,0.003041
26.215461,-399.286618,-144.406643,10.570764,11.084196,nan,nan,nan,nan,1.223771,nan,0.025968,nan,0.000059,0.000881,-0.041891,0.003060
26.220147,-400.184001,-142.945228,10.664971,11.141416,nan,nan,nan,nan,1.227723,nan,0.026094,nan,0.000000,0.000058,-0.041820,0.003044
26.224834,-400.054664,-142.626994,10.576798,11.075070,nan,nan,nan,nan,1.228326,nan,0.025947,nan,0.000045,0.000785,-0.041689,0.003043
26.229520,-400.407632,-142.247630,10.605003,11.070917,nan,nan,nan,nan,1.229446,nan,0.025933,nan,0.000535,0.002651,-0.041809,0.003004
26.234207,-400.179325,-142.627984,10.515792,10.923983,nan,nan,nan,nan,1.228422,nan,0.025607,nan,0.002101,0.005303,-0.041855,0.003073
26.238893,-400.130811,-142.787793,10.460247,11.213098,nan,nan,nan,nan,1.228030,nan,0.026199,nan,0.004054,0.007449,-0.042309,0.003126
26.243579,-399.532730,-144.322651,10.476575,11.443976,nan,nan,nan,nan,1.224154,nan,0.026687,nan,0.004619,0.007991,-0.043353,0.002994
26.248274,-398.214379,-147.878126,10.574169,10.938402,nan,nan,nan,nan,1.215227,nan,0.025648,nan,0.004577,0.007847,-0.044927,0.003102
26.252960,-396.055059,-153.200296,10.192050,11.502302,nan,nan,nan,nan,1.201707,nan,0.026705,nan,0.004433,0.007800,-0.045851,0.003061
26.257647,-394.622827,-156.272062,10.228447,11.370007,nan,nan,nan,nan,1.193740,nan,0.026440,nan,0.005430,0.008576,-0.046692,0.003071
26.262333,-393.867278,-159.293874,10.465724,11.433275,nan,nan,nan,nan,1.186472,nan,0.026602,nan,0.006770,0.009512,-0.048043,0.003037
26.267020,-392.492531,-164.122421,10.713834,11.335085,nan,nan,nan,nan,1.174738,nan,0.026432,nan,0.007255,0.009915,-0.049298,0.002988
26.271706,-389.973433,-168.106863,10.671541,11.170755,nan,nan,nan,nan,1.163793,nan,0.026124,nan,0.008664,0.010665,-0.050580,0.002957
26.276392,-388.419217,-172.638922,10.605740,11.129174,nan,nan,nan,nan,1.152554,nan,0.025984,nan,0.010018,0.011363,-0.052123,0.002880
26.281079,-385.527243,-177.672623,10.586048,10.858247,nan,nan,nan,nan,1.138951,nan,0.025468,nan,0.011494,0.012109,-0.053533,0.002957
26.285765,-383.072252,-182.382706,10.498085,11.300504,nan,nan,nan,nan,1.126447,nan,0.026296,nan,0.013528,0.013286,-0.055312,0.002835
26.290452,-380.506673,-188.631356,10.370560,10.890449,nan,nan,nan,nan,1.110565,nan,0.025406,nan,0.015076,0.013785,-0.056995,0.002802
26.295138,-377.327815,-194.227633,10.571480,10.781093,nan,nan,nan,nan,1.095422,nan,0.025302,nan,0.024987,0.017698,-0.058919,0.002779
26.299833,-373.568094,-200.618172,10.599266,10.780524,nan,nan,nan,nan,1.077964,nan,0.025329,nan,0.031673,0.020171,-0.060900,0.002765
26.304519,-370.537220,-207.738685,10.250832,10.984690,nan,nan,nan,nan,1.059819,nan,0.025456,nan,0.033986,0.020536,-0.062955,0.002710
26.309205,-366.695873,-214.852712,10.224199,10.883804,nan,nan,nan,nan,1.040798,nan,0.025221,nan,0.031643,0.019881,-0.067149,0.002642
26.313892,-357.285568,-228.753734,10.099516,10.920170,nan,nan,nan,nan,1.001303,nan,0.025193,nan,0.024587,0.017580,-0.069336,0.002680
26.318578,-352.461901,-236.243554,10.603683,11.162529,nan,nan,nan,nan,0.980305,nan,0.025906,nan,0.026106,0.018255,-0.071581,0.002505
26.323265,-347.425266,-244.040502,10.236552,10.534530,nan,nan,nan,nan,0.958444,nan,0.024583,nan,0.028465,0.018751,-0.073910,0.002540
26.327951,-341.599365,-251.901064,10.295903,10.999637,nan,nan,nan,nan,0.935397,nan,0.025344,nan,0.031682,0.019754,-0.076241,0.002481
26.332638,-335.342052,-259.646268,10.366287,10.874615,nan,nan,nan,nan,0.911941,nan,0.025198,nan,0.035110,0.020795,-0.078538,0.002451
26.337324,-329.313004,-267.613448,10.511316,10.924265,nan,nan,nan,nan,0.888394,nan,0.025362,nan,0.037138,0.021305,-0.081100,0.002401
26.342011,-322.198802,-276.494801,10.379486,11.073447,nan,nan,nan,nan,0.861590,nan,0.025401,nan,0.037541,0.021268,-0.083702,0.002268
26.346705,-315.094425,-286.023839,10.311523,10.596080,nan,nan,nan,nan,0.833721,nan,0.024600,nan,0.058008,0.026069,-0.086259,0.002237
26.351391,-307.076910,-294.899990,10.461953,10.727592,nan,nan,nan,nan,0.805624,nan,0.024900,nan,0.070012,0.028600,-0.088629,0.002136
26.356078,-299.031470,-302.948673,10.468807,10.318597,nan,nan,nan,nan,0.778891,nan,0.024420,nan,0.100974,0.033899,-0.091052,0.002061
26.360764,-290.361966,-311.182385,10.430938,10.198972,nan,nan,nan,nan,0.750800,nan,0.024256,nan,0.105661,0.034714,-0.096066,0.001912
26.365451,-270.944868,-328.454698,10.430469,10.035648,nan,nan,nan,nan,0.689745,nan,0.024126,nan,0.081698,0.030901,-0.098232,0.001830
26.370137,-261.099465,-335.082715,10.164636,10.137337,nan,nan,nan,nan,0.661934,nan,0.023904,nan,0.073086,0.028607,-0.102987,0.001658
26.374824,-239.355010,-352.072661,10.208382,9.800155,nan,nan,nan,nan,0.597071,nan,0.023680,nan,0.052528,0.024266,-0.105150,0.001601
26.379510,-228.486701,-360.079905,10.399354,9.805790,nan,nan,nan,nan,0.565433,nan,0.023994,nan,0.054226,0.025158,-0.107150,0.001577
26.384196,-217.045859,-366.472303,10.681365,10.305752,nan,nan,nan,nan,0.534707,nan,0.024852,nan,0.057548,0.026564,-0.109279,0.001411
26.388883,-203.956245,-373.199698,10.080357,9.940700,nan,nan,nan,nan,0.500157,nan,0.023627,nan,0.056715,0.025675,-0.111240,0.001349
26.393569,-191.283495,-380.082854,10.296717,10.089209,nan,nan,nan,nan,0.466259,nan,0.024101,nan,0.057550,0.026393,-0.113014,0.001292
26.398264,-178.741891,-386.159105,10.659382,9.803448,nan,nan,nan,nan,0.433506,nan,0.024707,nan,0.059968,0.026789,-0.114857,0.001229
26.402950,-164.504134,-392.573219,11.012963,10.029147,nan,nan,nan,nan,0.396812,nan,0.025542,nan,0.059330,0.027135,-0.116333,0.001101
26.407637,-151.898339,-397.604430,10.691848,9.479688,nan,nan,nan,nan,0.364923,nan,0.024775,nan,0.062775,0.027441,-0.117838,0.001031
26.412323,-137.665067,-402.706801,11.056962,9.386744,nan,nan,nan,nan,0.329395,nan,0.025598,nan,0.062580,0.027769,-0.119236,0.000870
26.417010,-122.912909,-407.832847,10.347225,9.898045,nan,nan,nan,nan,0.292723,nan,0.024206,nan,0.091066,0.033157,-0.120369,0.000799
26.421696,-109.219031,-411.654484,10.719187,9.755339,nan,nan,nan,nan,0.259342,nan,0.025026,nan,0.146549,0.042175,-0.121495,0.000665
26.426382,-93.364412,-414.890069,10.379089,9.585153,nan,nan,nan,nan,0.221347,nan,0.024319,nan,0.165616,0.044896,-0.122369,0.000575
26.431069,-78.971928,-418.055861,10.617769,9.557806,nan,nan,nan,nan,0.186703,nan,0.024875,nan,0.147994,0.042882,-0.123740,0.000355
26.435755,-47.883393,-422.194132,10.753958,9.419167,nan,nan,nan,nan,0.112933,nan,0.025272,nan,0.092505,0.034192,-0.124428,0.000126
26.440442,-17.473057,-425.103464,10.506113,9.423289,nan,nan,nan,nan,0.041080,nan,0.024689,nan,0.064315,0.028241,-0.124532,0.000013
26.445136,-1.692301,-425.033196,10.848148,9.149282,nan,nan,nan,nan,0.003982,nan,0.025523,nan,0.064203,0.029052,-0.124466,0.000103
26.449823,13.925949,-424.325914,10.740858,9.509230,nan,nan,nan,nan,-0.032807,nan,0.025296,nan,0.064462,0.028818,-0.124252,0.000214
26.454509,28.533124,-423.972471,10.903093,8.927121,nan,nan,nan,nan,-0.067198,nan,0.025639,nan,0.065856,0.028891,-0.123858,0.000328
26.459195,44.124381,-422.049076,10.762515,9.155087,nan,nan,nan,nan,-0.104170,nan,0.025324,nan,0.063987,0.028536,-0.123296,0.000464
26.463882,59.594347,-419.709043,11.258084,9.365698,nan,nan,nan,nan,-0.141047,nan,0.026476,nan,0.062111,0.028505,-0.122589,0.000563
26.468568,74.701364,-417.762899,10.939373,9.246150,nan,nan,nan,nan,-0.176943,nan,0.025662,nan,0.061165,0.027614,-0.121698,0.000663
26.473255,89.956674,-414.331915,10.692737,9.330767,nan,nan,nan,nan,-0.213795,nan,0.025084,nan,0.061008,0.027462,-0.120719,0.000777
26.477941,104.157470,-411.109070,10.857832,9.245553,nan,nan,nan,nan,-0.248136,nan,0.025389,nan,0.060573,0.027265,-0.119572,0.000879
26.482628,118.396096,-406.828151,10.811124,9.289040,nan,nan,nan,nan,-0.283200,nan,0.025254,nan,0.085243,0.032570,-0.118265,0.000964
26.487314,133.021772,-403.277475,10.600504,9.449190,nan,nan,nan,nan,-0.318614,nan,0.024710,nan,0.128834,0.039921,-0.116782,0.001084
26.492000,147.340574,-397.860033,10.785957,9.452540,nan,nan,nan,nan,-0.354673,nan,0.025064,nan,0.141955,0.041737,-0.115277,0.001155
26.496695,160.544573,-392.815081,10.569219,9.321099,nan,nan,nan,nan,-0.387986,nan,0.024507,nan,0.121722,0.038216,-0.111734,0.001395
26.501381,186.772167,-379.503410,11.003873,9.517013,nan,nan,nan,nan,-0.457347,nan,0.025368,nan,0.074117,0.030200,-0.107821,0.001584
26.506068,212.101742,-366.987855,11.186676,9.425852,nan,nan,nan,nan,-0.524051,nan,0.025415,nan,0.048730,0.024540,-0.105818,0.001637
26.510754,223.517987,-360.226504,10.899795,9.646986,nan,nan,nan,nan,-0.555352,nan,0.024925,nan,0.048461,0.024351,-0.103656,0.001703
26.515441,234.905729,-352.781495,10.854804,9.504279,nan,nan,nan,nan,-0.587449,nan,0.024676,nan,0.045576,0.023651,-0.101346,0.001783
26.520127,245.715956,-344.092779,10.782261,9.665952,nan,nan,nan,nan,-0.620125,nan,0.024641,nan,0.043303,0.023036,-0.099209,0.001872
26.524814,256.023088,-337.439292,10.971964,9.719794,nan,nan,nan,nan,-0.649061,nan,0.024864,nan,0.041903,0.022599,-0.096715,0.001965
26.529500,266.192603,-328.158908,10.851990,10.159924,nan,nan,nan,nan,-0.681515,nan,0.025045,nan,0.039082,0.021951,-0.094529,0.002056
26.534186,275.054779,-320.705976,11.166835,10.061374,nan,nan,nan,nan,-0.708921,nan,0.025354,nan,0.038099,0.021841,-0.092086,0.002113
26.538873,284.501912,-312.492751,11.183103,9.973591,nan,nan,nan,nan,-0.738546,nan,0.025206,nan,0.035247,0.020934,-0.089703,0.002145
26.543567,293.169098,-304.437839,10.730890,10.230821,nan,nan,nan,nan,-0.766544,nan,0.024827,nan,0.032800,0.020049,-0.087321,0.002223
26.548254,301.435445,-296.447934,11.086725,10.074191,nan,nan,nan,nan,-0.793740,nan,0.025034,nan,0.043362,0.023297,-0.084906,0.002295
26.552940,309.142183,-288.119292,10.862231,10.457520,nan,nan,nan,nan,-0.820582,nan,0.025196,nan,0.060067,0.027536,-0.082615,0.002345
26.557627,316.257753,-280.387506,10.950457,10.382415,nan,nan,nan,nan,-0.845446,nan,0.025165,nan,0.064106,0.028446,-0.080320,0.002382
26.562313,323.177705,-272.753127,10.782517,10.440395,nan,nan,nan,nan,-0.869812,nan,0.025028,nan,0.051559,0.025469,-0.075652,0.002520
26.566999,335.851257,-256.850124,11.037304,10.613338,nan,nan,nan,nan,-0.917907,nan,0.025477,nan,0.028732,0.019316,-0.071498,0.002598
26.571686,346.098355,-242.690886,11.044520,10.630423,nan,nan,nan,nan,-0.959252,nan,0.025475,nan,0.017557,0.015132,-0.069250,0.002643
26.576372,351.801037,-235.375928,10.965590,10.739549,nan,nan,nan,nan,-0.981139,nan,0.025539,nan,0.015321,0.014169,-0.067313,0.002666
26.581059,355.910429,-228.658985,10.982373,10.674726,nan,nan,nan,nan,-0.999738,nan,0.025448,nan,0.013721,0.013360,-0.065357,0.002760
26.585745,360.005014,-221.959534,10.921329,11.044165,nan,nan,nan,nan,-1.018300,nan,0.026034,nan,0.012121,0.012717,-0.063566,0.002785
26.590432,363.678707,-215.875567,10.867290,11.044369,nan,nan,nan,nan,-1.035104,nan,0.026006,nan,0.010765,0.012010,-0.061779,0.002827
26.595126,367.213524,-209.805765,11.001453,11.076723,nan,nan,nan,nan,-1.051713,nan,0.026147,nan,0.009313,0.011198,-0.060166,0.002817
26.599813,370.487774,-204.438567,11.048001,10.897711,nan,nan,nan,nan,-1.066565,nan,0.025837,nan,0.008183,0.010542,-0.058575,0.002874
26.604499,373.327301,-198.981889,11.053306,11.065940,nan,nan,nan,nan,-1.081102,nan,0.026151,nan,0.008623,0.010916,-0.057109,0.002898
26.609185,375.858778,-193.959383,10.923151,11.116175,nan,nan,nan,nan,-1.094397,nan,0.026187,nan,0.007768,0.010339,-0.055754,0.002924
26.613872,378.290405,-189.403809,10.950435,11.147378,nan,nan,nan,nan,-1.106602,nan,0.026257,nan,0.007574,0.010225,-0.054453,0.002997
26.618558,380.422359,-184.961662,11.144863,11.358408,nan,nan,nan,nan,-1.118249,nan,0.026756,nan,0.005663,0.008968,-0.052520,0.003035
26.623245,384.127913,-178.668417,10.862046,11.497587,nan,nan,nan,nan,-1.135434,nan,0.026879,nan,0.002983,0.006524,-0.051681,0.003020
26.627931,385.695089,-175.929435,11.107162,11.336995,nan,nan,nan,nan,-1.142851,nan,0.026650,nan,0.001964,0.005328,-0.050148,0.003035
26.632618,387.768209,-170.591759,10.891400,11.353259,nan,nan,nan,nan,-1.156346,nan,0.026626,nan,0.000739,0.003281,-0.049576,0.003090
26.637304,388.796136,-168.724261,10.978603,11.554284,nan,nan,nan,nan,-1.161356,nan,0.027051,nan,0.000375,0.002351,-0.049150,0.003093
26.641990,389.345659,-167.240101,10.844118,11.563180,nan,nan,nan,nan,-1.165085,nan,0.027031,nan,0.000117,0.001318,-0.048593,0.003181
26.646685,389.586697,-165.105038,10.959680,11.873930,nan,nan,nan,nan,-1.169946,nan,0.027744,nan,0.000004,0.000241,-0.048427,0.003182
26.651371,389.976196,-164.604071,10.966858,11.872060,nan,nan,nan,nan,-1.171395,nan,0.027734,nan,0.000020,0.000550,-0.048362,0.003184
26.656058,390.069753,-164.386095,11.184047,11.842852,nan,nan,nan,nan,-1.171956,nan,0.027749,nan,0.000135,0.001418,-0.048392,0.003186
26.660744,389.902033,-164.433053,10.993200,11.877555,nan,nan,nan,nan,-1.171699,nan,0.027763,nan,0.000382,0.002390,-0.048450,0.003179
26.665431,389.934078,-164.679110,11.103944,11.837492,nan,nan,nan,nan,-1.171193,nan,0.027711,nan,0.000799,0.003419,-0.048747,0.003110
26.670117,389.679779,-165.761248,10.974642,11.582520,nan,nan,nan,nan,-1.168605,nan,0.027136,nan,0.002016,0.005396,-0.049131,0.003131
26.674803,389.250198,-167.124611,10.906681,11.710876,nan,nan,nan,nan,-1.165247,nan,0.027359,nan,0.005312,0.008775,-0.049645,0.003124
26.679490,388.353908,-168.808940,11.135511,11.664245,nan,nan,nan,nan,-1.160757,nan,0.027351,nan,0.008163,0.010814,-0.050297,0.003059
26.684176,387.527982,-171.093904,11.041302,11.438159,nan,nan,nan,nan,-1.155033,nan,0.026851,nan,0.009099,0.011336,-0.051814,0.003064
26.688863,385.153328,-176.225986,11.074946,11.539374,nan,nan,nan,nan,-1.141684,nan,0.027057,nan,0.008229,0.010823,-0.053927,0.003023
26.693557,381.592344,-183.321523,10.968133,11.499558,nan,nan,nan,nan,-1.122942,nan,0.026933,nan,0.007148,0.010046,-0.055098,0.002984
26.698244,379.512096,-187.234701,11.077741,11.361181,nan,nan,nan,nan,-1.112478,nan,0.026717,nan,0.008534,0.010922,-0.056314,0.002969
26.702930,377.557663,-191.422894,11.134867,11.359657,nan,nan,nan,nan,-1.101562,nan,0.026727,nan,0.009704,0.011620,-0.057855,0.002956
26.707617,374.692320,-196.575811,11.114164,11.403388,nan,nan,nan,nan,-1.087637,nan,0.026804,nan,0.010879,0.012231,-0.059234,0.002922
26.712303,372.193941,-201.255769,11.141069,11.326342,nan,nan,nan,nan,-1.075099,nan,0.026670,nan,0.012747,0.013254,-0.060897,0.002887
26.716989,369.037785,-206.882827,11.141616,11.276179,nan,nan,nan,nan,-1.059851,nan,0.026577,nan,0.014457,0.014046,-0.062478,0.002846
26.721676,365.681446,-212.085888,11.219240,11.151176,nan,nan,nan,nan,-1.045232,nan,0.026419,nan,0.016644,0.014984,-0.064297,0.002776
26.726362,362.337479,-218.443191,11.144927,10.963943,nan,nan,nan,nan,-1.028268,nan,0.026029,nan,0.018308,0.015666,-0.066192,0.002780
26.731049,358.306968,-224.838282,11.157442,11.144053,nan,nan,nan,nan,-1.010400,nan,0.026354,nan,0.020628,0.016584,-0.068165,0.002718
26.735735,353.988682,-231.524306,11.059080,11.021717,nan,nan,nan,nan,-0.991583,nan,0.026084,nan,0.022847,0.017405,-0.070232,0.002676
26.740422,349.107577,-238.417790,11.274958,10.872877,nan,nan,nan,nan,-0.971615,nan,0.026026,nan,0.036593,0.021942,-0.072324,0.002653
26.745116,344.213450,-245.560385,11.178168,11.005127,nan,nan,nan,nan,-0.951136,nan,0.026166,nan,0.046014,0.024640,-0.074626,0.002563
26.749802,338.752432,-253.567559,11.205385,10.691360,nan,nan,nan,nan,-0.928234,nan,0.025709,nan,0.048032,0.025008,-0.076878,0.002540
26.754489,332.852949,-261.188752,11.356669,10.721238,nan,nan,nan,nan,-0.905456,nan,0.025923,nan,0.044297,0.023942,-0.081412,0.002415
26.759175,320.103474,-276.540636,11.184001,10.579428,nan,nan,nan,nan,-0.858282,nan,0.025630,nan,0.034067,0.020933,-0.083735,0.002374
26.763862,313.299646,-284.599228,11.311942,10.549798,nan,nan,nan,nan,-0.833363,nan,0.025754,nan,0.035589,0.021550,-0.086051,0.002313
26.768548,305.927585,-292.436735,11.285990,10.483152,nan,nan,nan,nan,-0.807941,nan,0.025694,nan,0.036983,0.021931,-0.088506,0.002223
26.773235,297.783253,-300.832624,11.107375,10.352596,nan,nan,nan,nan,-0.780304,nan,0.025374,nan,0.038891,0.022279,-0.090846,0.002174
26.777921,289.763953,-309.044508,11.258808,10.279485,nan,nan,nan,nan,-0.753211,nan,0.025521,nan,0.041336,0.023112,-0.093112,0.002137
26.782608,280.656573,-316.008975,11.407310,10.268774,nan,nan,nan,nan,-0.726217,nan,0.025837,nan,0.044687,0.024204,-0.095420,0.002064
26.787294,271.746423,-324.033761,11.429937,10.113571,nan,nan,nan,nan,-0.697860,nan,0.025788,nan,0.046657,0.024738,-0.097818,0.001965
26.791988,261.579716,-331.991923,11.223280,10.018027,nan,nan,nan,nan,-0.667325,nan,0.025499,nan,0.048614,0.025143,-0.100066,0.001910
26.796675,251.723329,-339.794616,11.327037,10.053814,nan,nan,nan,nan,-0.637594,nan,0.025759,nan,0.074174,0.031280,-0.102390,0.001832
26.801361,240.649623,-347.602174,11.360174,9.966388,nan,nan,nan,nan,-0.605548,nan,0.025848,nan,0.119715,0.040105,-0.104529,0.001757
26.806048,229.950031,-355.089069,11.425600,9.839480,nan,nan,nan,nan,-0.574675,nan,0.025957,nan,0.142461,0.043471,-0.106714,0.001660
26.810734,218.219030,-362.765647,11.297089,9.907871,nan,nan,nan,nan,-0.541553,nan,0.025854,nan,0.128612,0.041712,-0.110739,0.001484
26.815421,193.756763,-376.641258,11.304615,9.961903,nan,nan,nan,nan,-0.475127,nan,0.026058,nan,0.084783,0.033555,-0.114314,0.001309
26.820107,168.149708,-389.082795,11.496649,9.674789,nan,nan,nan,nan,-0.407928,nan,0.026493,nan,0.060770,0.028653,-0.116009,0.001172
26.824793,154.058282,-394.688405,11.146457,9.693383,nan,nan,nan,nan,-0.372142,nan,0.025881,nan,0.061218,0.028692,-0.117477,0.001105
26.829480,140.744083,-400.115809,11.534550,9.637178,nan,nan,nan,nan,-0.338240,nan,0.026739,nan,0.062697,0.029280,-0.118883,0.000950
26.834166,126.245911,-404.721939,10.968759,9.640943,nan,nan,nan,nan,-0.302368,nan,0.025610,nan,0.063327,0.028919,-0.120119,0.000860
26.838853,111.968715,-409.291246,11.208873,9.555343,nan,nan,nan,nan,-0.267034,nan,0.026163,nan,0.063676,0.029350,-0.121219,0.000750
26.843547,97.251178,-413.056173,11.237788,9.594555,nan,nan,nan,nan,-0.231232,nan,0.026293,nan,0.064185,0.029392,-0.122169,0.000634
26.848234,82.364147,-416.630004,11.207110,9.568385,nan,nan,nan,nan,-0.195175,nan,0.026254,nan,0.064765,0.029554,-0.122967,0.000514
26.852920,67.122028,-419.231035,11.117864,9.625945,nan,nan,nan,nan,-0.158760,nan,0.026104,nan,0.065443,0.029642,-0.123588,0.000403
26.857607,52.217645,-421.403506,11.200276,9.629937,nan,nan,nan,nan,-0.123285,nan,0.026325,nan,0.065989,0.029711,-0.124067,0.000279
26.862293,36.714742,-423.198973,11.038735,9.500588,nan,nan,nan,nan,-0.086539,nan,0.025961,nan,0.094167,0.035439,-0.124378,0.000162
26.866979,21.211547,-425.300521,11.155924,9.586012,nan,nan,nan,nan,-0.049833,nan,0.026190,nan,0.146749,0.044057,-0.124522,0.000042
26.871666,5.563314,-425.273174,11.093562,9.533703,nan,nan,nan,nan,-0.013081,nan,0.026083,nan,0.165017,0.046417,-0.124500,0.000075
26.876352,-9.868674,-426.237354,11.027087,9.594669,nan,nan,nan,nan,0.023149,nan,0.025862,nan,0.143885,0.043414,-0.123959,0.000312
26.881039,-40.851926,-424.168873,11.146633,9.604620,nan,nan,nan,nan,0.096014,nan,0.026127,nan,0.090544,0.034440,-0.122778,0.000533
26.885725,-71.326458,-420.302846,10.940717,9.801542,nan,nan,nan,nan,0.168101,nan,0.025593,nan,0.062516,0.028263,-0.121949,0.000643
26.890412,-86.423164,-417.644053,10.905785,9.768322,nan,nan,nan,nan,0.204050,nan,0.025467,nan,0.061484,0.027951,-0.120972,0.000762
26.895106,-101.224216,-414.170601,11.067608,9.611289,nan,nan,nan,nan,0.239703,nan,0.025778,nan,0.060707,0.027995,-0.119837,0.000867
26.899792,-116.059072,-410.581963,11.007706,9.700000,nan,nan,nan,nan,0.275483,nan,0.025585,nan,0.059587,0.027408,-0.118568,0.000967
