0,1,2,3,4
5.666666666666667,0.9411056268714245,-2.2077862666188826,0.1,0.1
5.7,1.4365953972785737,-1.9225487417795204,0.1,0.1
5.733333333333333,1.6497117981373701,-1.7431153097504377,0.1,0.1
5.766666666666667,1.8365407033592736,-1.5450301760498484,0.1,0.1
5.8,2.127218733533235,-1.1112787497766967,0.1,0.1
5.833333333333333,2.231099857880634,-0.8844169967639781,0.1,0.1
5.866666666666666,2.308545177623407,-0.6562157898677164,0.1,0.1
5.9,2.390885873563994,-0.20896109588183506,0.1,0.1
5.933333333333334,2.3999951490604277,0.004825400130175754,0.1,0.1
5.966666666666667,2.390845797771814,0.20941912824968537,0.1,0.1
6.0,2.327348447208719,0.5860453952341601,0.1,0.1
6.033333333333333,2.277611220171295,0.7566287925725702,0.1,0.1
6.066666666666666,2.2187307074288447,0.9150049442010124,0.1,0.1
6.1,2.081015839474602,1.1955639154205924,0.1,0.1
6.133333333333333,2.0054255571739614,1.3184340463722501,0.1,0.1
6.166666666666667,1.9271791120482433,1.4303778067646826,0.1,0.1
6.2,1.7670931783209818,1.6240017546577499,0.1,0.1
6.233333333333333,1.6870202032935333,1.7070333428727882,0.1,0.1
6.266666666666667,1.6078556636476826,1.781796892150188,0.1,0.1
6.3,1.454277368848507,1.9092085623249921,0.1,0.1
6.333333333333333,1.3806149246980444,1.963135866337583,0.1,0.1
6.366666666666666,1.3093924602908933,2.0113406934016327,0.1,0.1
6.4,1.174917998918476,2.092741669632782,0.1,0.1
6.433333333333334,1.1118563889611337,2.1269168696322636,0.1,0.1
6.466666666666667,1.0516340217204407,2.15732841365428,0.1,0.1
6.5,0.9396806020183271,2.208393163861561,0.1,0.1
6.533333333333333,0.8878777673861911,2.2297248866578387,0.1,0.1
6.566666666666666,0.8387806063051737,2.2486545075858864,0.1,0.1
6.6,0.7484013363951041,2.2803279237166794,0.1,0.1
6.633333333333333,0.7069494610676464,2.2935174861980374,0.1,0.1
6.666666666666667,0.6678685429888541,2.3052009910821103,0.1,0.1
6.7,0.5964447014247354,2.3247050819711212,0.1,0.1
6.733333333333333,0.5639141179667208,2.332809650948361,0.1,0.1
6.766666666666667,0.5333812327180114,2.3399795855058683,0.1,0.1
6.8,0.4779521730414203,2.3519272353295677,0.1,0.1
6.833333333333333,0.45288516543795204,2.3568824805081476,0.1,0.1
6.866666666666666,0.429474911619123,2.3612605320653937,0.1,0.1
6.8999999999999995,0.387322103833213,2.368539969661102,0.1,0.1
6.933333333333334,0.36843800641115476,2.3715508502732496,0.1,0.1
6.966666666666667,0.3509277042840406,2.374205076729037,0.1,0.1
7.0,0.3197891992080128,2.3785993500524416,0.1,0.1
7.033333333333333,0.30605124528335187,2.380405981184829,0.1,0.1
7.066666666666666,0.29346748748979257,2.3819900994308156,0.1,0.1
7.1,0.27158540835368816,2.3845841075477625,0.1,0.1
7.133333333333333,0.2622077828676363,2.385633475327599,0.1,0.1
7.166666666666667,0.253825595237824,2.386539873373618,0.1,0.1
7.2,0.23992811300837552,2.387977072877426,0.1,0.1
7.233333333333333,0.23436165485905822,2.3885298019350154,0.1,0.1
7.266666666666667,0.22968818209811645,2.3889837460737278,0.1,0.1
7.3,0.22295418805299733,2.3896216081274515,0.1,0.1
7.333333333333333,0.22086867700253354,2.3898152705845592,0.1,0.1
7.366666666666666,0.21962610352486053,2.3899297844603065,0.1,0.1
7.3999999999999995,0.21965440118004323,2.389927183836829,0.1,0.1
7.433333333333334,0.22092537758181016,2.3898100295923803,0.1,0.1
7.466666666666667,0.22303950239084822,2.3896136466745506,0.1,0.1
7.5,0.22983178196188703,2.3889699353487526,0.1,0.1
7.533333333333333,0.23453514172330672,2.3885127731073217,0.1,0.1
7.566666666666666,0.2401321287243618,2.3879565659270914,0.1,0.1
7.6,0.2540930413775139,2.3865114134073453,0.1,0.1
7.633333333333333,0.2625083591687554,2.385600419468132,0.1,0.1
7.666666666666667,0.2719202142317341,2.384545951977476,0.1,0.1
7.7,0.29387453370608224,2.3819399149514733,0.1,0.1
7.733333333333333,0.30649655006608584,2.3803486855495746,0.1,0.1
7.766666666666667,0.32027435755032857,2.378534072889376,0.1,0.1
7.8,0.35149787684629147,2.374120730412114,0.1,0.1
7.833333333333333,0.36905360547029775,2.3714551305663307,0.1,0.1
7.866666666666666,0.3879852550596921,2.36843143068493,0.1,0.1
7.8999999999999995,0.4302400838647376,2.3611212315838555,0.1,0.1
7.933333333333334,0.45370507308036945,2.356724783817817,0.1,0.1
7.966666666666667,0.47882947174141827,2.351748782712948,0.1,0.1
8.0,0.5343817608526756,2.3397512973963694,0.1,0.1
8.033333333333333,0.5649806993427108,2.3325515662832026,0.1,0.1
8.066666666666666,0.5975804139456541,2.3244133988747655,0.1,0.1
8.1,0.6691519793704065,2.3048287633801925,0.1,0.1
8.133333333333333,0.7083115282937219,2.293097202232433,0.1,0.1
8.166666666666666,0.7498451724713349,2.2798535517268284,0.1,0.1
8.2,0.8403969440171319,2.2480509283569767,0.1,0.1
8.233333333333333,0.8895844317878998,2.229044534934329,0.1,0.1
8.266666666666666,0.9414798869045519,2.2076266945645933,0.1,0.1
8.3,1.0536234431923097,2.156357493542196,0.1,0.1
